,regen5,norway,cat_bield,great_wood,regen5,regen3,regen7,regen1,regen2,regen4,regen4,regen2,regen6,regen7,norway,great_wood,regen6,regen3,cat_bield,regen1
,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,relative humidity,relative humidity,relative humidity,temperature,relative humidity,temperature,temperature,temperature,temperature,temperature,relative humidity,relative humidity,relative humidity,temperature
2023-06-27 10:30:00,13.041,101.74,13.565,100.639,101.757,13.555,100.895,97.614,99.184,13.594,101.621,14.069,13.049,13.036,13.572,13.618,101.045,101.238,99.932,13.105
2023-06-27 11:00:00,13.041,101.238,14.066,99.613,101.263,13.555,101.383,99.559,99.663,13.093,101.621,13.568,12.547,13.036,12.57,13.117,100.534,102.24,100.405,13.105
2023-06-27 11:30:00,13.041,101.74,14.066,99.613,103.228,13.555,101.87,99.075,100.614,13.093,102.11,13.568,13.049,13.537,13.071,13.117,102.569,102.24,101.346,13.105
2023-06-27 12:00:00,13.041,104.228,13.565,101.15,101.757,13.054,102.354,100.042,101.559,13.093,102.597,13.568,13.049,13.036,13.071,13.618,102.569,101.74,101.814,13.105
2023-06-27 12:30:00,13.041,102.739,14.066,100.127,103.228,13.555,102.354,100.522,102.029,13.093,102.11,13.568,13.049,13.036,13.071,13.117,102.062,102.739,101.346,13.105
2023-06-27 13:00:00,13.542,103.237,14.567,101.15,102.249,13.555,102.354,100.042,102.029,13.093,102.597,13.568,13.049,13.537,13.071,13.618,102.062,102.24,101.814,13.607
2023-06-27 13:30:00,14.042,103.733,15.068,101.15,102.249,14.556,101.87,100.042,102.029,13.594,104.526,14.069,13.55,14.039,13.071,13.618,102.569,103.237,101.814,14.108
2023-06-27 14:00:00,14.543,103.237,15.569,101.659,102.739,14.556,102.354,100.042,102.029,14.095,102.597,14.57,13.55,14.54,13.572,14.119,102.569,103.237,102.744,14.609
2023-06-27 14:30:00,15.044,103.733,15.569,101.15,102.249,15.057,101.383,99.559,101.087,14.596,103.565,15.071,14.552,15.041,14.073,14.62,103.074,102.739,102.744,15.11
2023-06-27 15:00:00,15.544,103.237,16.069,101.15,101.757,15.558,101.87,99.559,102.029,15.097,103.082,15.571,15.053,15.542,14.574,15.121,102.062,102.739,101.814,15.611
2023-06-27 15:30:00,15.544,104.228,16.57,100.639,100.767,16.058,101.87,100.042,101.559,15.598,103.082,16.072,15.554,15.542,15.075,15.621,102.569,102.739,101.346,15.611
2023-06-27 16:00:00,15.544,103.237,16.57,101.15,102.249,16.058,101.87,99.559,100.614,15.598,102.597,16.573,15.554,15.542,15.075,15.621,102.569,102.24,100.405,16.112
2023-06-27 16:30:00,15.544,103.237,16.069,100.639,101.263,16.058,101.383,99.559,101.559,15.598,103.082,16.573,15.554,15.542,15.575,16.122,102.062,102.739,100.405,15.611
2023-06-27 17:00:00,15.544,103.237,16.069,101.15,100.767,15.558,101.383,99.559,100.614,15.598,102.11,16.072,15.554,15.542,15.075,15.621,101.554,102.739,101.346,15.611
2023-06-27 17:30:00,15.544,103.237,16.069,100.639,101.263,16.058,100.895,98.59,101.559,15.598,102.11,16.072,15.554,15.542,15.075,15.621,103.577,102.24,100.405,15.611
2023-06-27 18:00:00,15.544,102.739,16.069,101.15,102.249,15.558,100.895,99.075,101.087,15.598,102.11,16.072,15.554,15.542,15.075,15.621,103.074,102.739,100.876,15.611
2023-06-27 18:30:00,15.544,101.74,16.069,101.15,101.757,15.558,101.87,99.559,101.087,15.598,103.082,16.072,15.053,15.542,15.075,15.621,101.045,102.739,102.28,15.611
2023-06-27 19:00:00,15.544,102.739,16.069,101.15,102.249,15.558,101.383,100.042,101.087,15.598,102.597,16.072,15.554,15.542,15.075,15.621,102.569,102.739,102.28,15.611
2023-06-27 19:30:00,15.044,102.739,15.569,101.659,101.757,15.558,101.383,100.522,101.559,15.598,102.11,16.072,15.554,15.041,15.075,15.621,103.577,102.24,103.207,15.11
2023-06-27 20:00:00,15.044,102.24,16.069,101.15,102.249,15.558,101.87,100.042,101.087,15.097,102.597,15.571,15.053,15.041,15.075,15.121,102.062,102.739,103.207,15.11
2023-06-27 20:30:00,15.544,103.237,16.069,101.15,101.757,15.558,102.354,100.522,102.497,15.097,102.11,15.571,15.053,15.542,15.075,15.621,102.569,103.237,103.668,15.11
2023-06-27 21:00:00,15.544,104.228,16.069,101.15,102.249,15.558,102.354,100.042,102.029,15.598,102.597,15.571,15.554,15.542,15.075,15.621,103.074,103.237,104.128,15.11
2023-06-27 21:30:00,15.544,102.24,15.569,102.167,102.249,15.558,102.354,101.001,102.029,15.598,102.597,15.571,15.053,15.041,15.075,15.621,102.062,103.237,104.128,15.11
2023-06-27 22:00:00,15.544,103.733,15.569,102.167,102.249,15.558,102.354,101.479,102.497,15.097,102.597,15.571,15.053,15.542,15.075,15.621,103.074,103.237,104.585,15.11
2023-06-27 22:30:00,15.044,103.237,15.569,101.15,102.249,15.558,102.837,101.001,102.963,15.598,102.597,15.571,15.554,15.041,15.075,15.621,103.074,103.237,104.585,15.11
2023-06-27 23:00:00,15.044,104.228,15.569,103.681,102.739,15.558,103.797,101.954,102.963,15.097,102.11,15.571,15.053,15.041,15.075,15.121,102.569,103.733,105.041,15.11
2023-06-27 23:30:00,15.044,104.721,15.569,101.15,102.739,15.558,102.837,101.479,102.963,15.097,102.597,15.571,15.053,15.041,15.075,15.121,103.074,103.733,105.041,15.11
2023-06-28 00:00:00,15.044,104.228,15.569,101.659,102.249,15.558,102.837,101.479,103.428,15.097,102.597,15.571,15.053,15.041,15.075,15.121,103.577,103.237,105.041,15.11
2023-06-28 00:30:00,15.044,103.733,15.569,102.167,102.739,15.558,102.837,100.522,103.428,15.097,103.082,15.571,15.053,15.041,15.075,15.121,102.062,102.739,105.041,15.11
2023-06-28 01:00:00,15.544,103.237,16.069,100.639,102.249,15.558,102.837,101.954,103.428,15.097,102.597,15.571,15.053,15.542,15.075,15.621,102.569,103.237,105.041,15.11
2023-06-28 01:30:00,16.045,105.214,16.069,102.167,102.249,16.058,102.354,101.479,103.428,15.097,102.597,15.571,15.053,15.542,15.075,15.621,103.074,102.739,105.041,15.611
2023-06-28 02:00:00,16.045,104.228,16.069,101.659,102.249,16.058,101.87,101.479,103.428,15.598,103.082,16.072,16.055,15.542,15.575,15.621,103.577,103.237,105.041,15.611
2023-06-28 02:30:00,16.045,103.733,16.57,102.167,101.757,16.058,102.354,101.479,102.963,15.598,102.597,16.072,15.554,16.044,15.575,16.122,102.569,103.733,105.041,15.611
2023-06-28 03:00:00,16.045,103.733,16.069,102.167,101.757,16.058,101.87,101.001,102.963,15.598,103.082,16.072,16.055,15.542,15.575,16.122,102.569,103.237,105.041,15.611
2023-06-28 03:30:00,15.544,103.733,16.069,101.659,102.739,16.058,101.87,101.001,102.497,15.598,102.597,16.072,15.554,15.542,15.575,16.122,102.569,103.733,104.128,15.611
2023-06-28 04:00:00,15.544,103.237,16.069,102.167,101.757,15.558,102.354,101.001,102.963,15.598,102.597,16.072,15.554,15.542,15.575,15.621,102.569,102.739,104.585,15.11
2023-06-28 04:30:00,15.544,103.237,16.069,102.167,102.249,15.558,101.87,101.001,102.963,15.598,103.082,15.571,15.554,15.542,15.575,15.621,101.554,103.237,104.128,15.11
2023-06-28 05:00:00,15.544,103.237,16.069,101.659,102.249,15.558,102.354,100.042,103.428,15.598,102.597,15.571,15.554,15.542,15.075,15.621,103.074,103.733,105.041,15.11
2023-06-28 05:30:00,15.544,103.733,16.069,101.659,103.228,15.558,102.354,101.479,103.428,15.598,102.597,15.571,15.053,15.542,15.075,15.621,103.074,103.733,105.041,15.11
2023-06-28 06:00:00,15.544,103.237,16.069,101.15,102.739,15.558,102.837,101.954,103.428,15.598,103.082,15.571,15.053,15.542,15.075,15.621,103.577,103.237,105.041,15.11
2023-06-28 06:30:00,15.544,103.237,16.069,101.659,102.249,15.558,102.354,101.001,103.428,15.598,103.082,15.571,15.053,15.542,15.075,15.621,103.074,103.733,103.668,15.611
2023-06-28 07:00:00,15.544,103.733,16.57,102.167,102.249,15.558,102.354,100.042,102.497,15.598,102.597,16.072,15.554,15.542,15.075,15.621,102.062,103.237,102.28,15.611
2023-06-28 07:30:00,15.544,103.733,16.57,102.167,102.739,16.058,101.383,100.042,102.497,15.598,102.597,16.072,15.554,15.542,15.075,15.621,102.569,103.237,102.28,15.611
2023-06-28 08:00:00,15.544,103.733,16.57,101.659,101.757,16.058,101.87,99.559,101.087,15.598,103.082,16.072,15.053,15.542,15.575,15.621,102.062,102.739,101.346,15.611
2023-06-28 08:30:00,15.544,104.228,16.57,101.659,102.249,16.058,101.383,100.042,101.559,15.598,103.082,16.072,15.053,15.542,15.575,15.621,102.569,103.237,102.744,15.611
2023-06-28 09:00:00,15.544,103.733,16.57,102.167,102.249,16.058,100.895,99.559,102.029,15.598,102.597,16.573,15.554,15.542,15.575,15.621,104.079,102.739,101.814,15.611
2023-06-28 09:30:00,16.045,103.733,17.571,101.659,103.228,16.058,100.895,99.075,101.559,15.598,103.082,16.072,15.554,16.044,15.575,15.621,103.577,104.721,100.876,16.613
2023-06-28 10:00:00,16.045,103.733,17.071,101.15,102.739,16.058,101.87,99.075,101.559,16.099,102.597,17.073,15.554,16.044,15.575,16.122,102.569,102.739,100.876,16.112
2023-06-28 10:30:00,16.045,102.739,17.071,101.15,101.757,16.559,100.405,99.075,99.663,15.598,102.597,16.573,15.554,16.044,15.575,16.122,102.569,102.739,99.458,16.613
2023-06-28 11:00:00,16.045,102.739,17.571,101.15,101.263,16.559,100.405,97.124,100.614,16.099,103.565,17.073,15.554,16.545,15.575,16.122,102.569,101.74,97.06,17.114
2023-06-28 11:30:00,16.045,103.237,17.571,100.127,101.757,16.559,100.895,96.632,99.184,16.099,103.565,17.073,15.554,16.545,15.575,16.623,102.062,101.74,97.543,17.114
2023-06-28 12:00:00,16.045,101.74,17.071,100.639,101.263,16.559,99.913,97.614,98.223,16.099,102.597,17.574,16.055,16.044,15.575,16.623,102.569,101.74,98.503,16.613
2023-06-28 12:30:00,16.045,102.739,17.071,101.15,102.249,16.058,100.405,97.614,98.704,16.099,103.082,17.073,16.055,16.044,15.575,16.122,102.569,102.24,100.876,16.613
2023-06-28 13:00:00,16.045,103.237,17.071,101.659,101.263,16.058,100.405,97.124,99.663,16.099,102.597,17.073,15.554,16.044,15.575,16.122,102.569,101.74,98.503,16.112
2023-06-28 13:30:00,15.544,103.237,16.57,100.639,102.739,16.058,101.383,99.075,99.184,15.598,102.11,16.573,15.554,15.542,15.575,16.122,102.569,102.24,101.814,15.611
2023-06-28 14:00:00,15.544,103.237,16.57,101.659,101.757,16.058,101.87,99.559,102.029,15.598,102.11,16.072,15.554,15.542,15.575,16.122,103.577,103.237,102.28,15.611
2023-06-28 14:30:00,15.544,103.237,16.069,100.639,101.757,15.558,101.383,99.559,101.087,15.598,103.082,16.072,15.554,15.542,15.575,15.621,102.062,102.739,101.346,15.611
2023-06-28 15:00:00,15.544,103.237,16.57,101.15,101.757,15.558,101.383,99.075,101.087,15.598,102.597,16.072,15.554,15.542,15.575,15.621,103.074,103.237,97.543,15.611
2023-06-28 15:30:00,16.045,103.237,17.571,101.15,99.77,16.058,99.42,96.139,101.087,15.598,102.597,16.072,15.053,16.044,15.075,15.621,103.074,102.739,97.543,16.112
2023-06-28 16:00:00,15.544,102.24,15.569,100.639,100.767,15.558,99.42,98.103,98.704,15.598,103.565,16.573,15.554,15.041,15.075,16.122,101.554,99.726,97.06,15.611
2023-06-28 16:30:00,15.044,101.238,15.569,98.062,98.766,15.057,100.405,96.632,98.223,15.598,102.11,15.571,15.053,15.041,15.075,15.121,100.534,101.74,94.62,15.611
2023-06-28 17:00:00,15.544,101.74,17.071,98.58,95.712,15.558,97.929,89.576,99.184,15.097,102.11,15.571,14.552,15.542,14.574,15.121,102.062,97.69,86.531,16.613
2023-06-28 17:30:00,15.044,97.178,15.569,93.856,97.755,15.057,97.428,91.114,93.312,15.097,102.11,16.573,14.552,14.54,14.574,15.621,98.474,99.219,91.637,15.611
2023-06-28 18:00:00,15.044,98.201,17.571,94.917,94.679,15.057,96.421,88.023,94.803,14.596,101.131,15.571,14.051,15.542,14.073,15.121,97.435,95.633,86.012,16.112
2023-06-28 18:30:00,15.544,96.149,17.571,90.094,94.679,15.057,93.872,89.576,91.805,14.596,103.082,16.072,14.552,15.041,14.574,15.121,100.534,98.201,85.49,16.112
2023-06-28 19:00:00,15.544,95.115,18.072,90.636,92.067,15.057,98.427,84.873,91.3,14.596,101.131,16.573,14.552,15.041,14.574,15.621,96.39,96.149,81.793,16.112
2023-06-28 19:30:00,15.044,96.149,16.57,91.176,91.009,15.057,95.915,86.455,91.805,14.596,101.131,16.573,14.552,14.54,14.574,15.621,97.955,93.032,85.49,15.11
2023-06-28 20:00:00,14.042,98.71,15.068,88.458,95.196,14.055,98.925,95.643,90.283,14.095,100.639,15.571,14.552,14.039,14.073,15.621,92.685,98.201,91.637,13.607
2023-06-28 20:30:00,14.042,99.726,15.068,93.323,94.679,14.055,96.925,94.148,96.767,13.594,102.11,14.57,14.051,13.537,13.572,14.62,96.913,98.201,89.615,13.607
2023-06-28 21:00:00,13.542,99.219,14.567,91.176,97.247,13.555,101.87,95.643,94.803,13.594,103.082,14.069,13.55,13.036,13.572,14.62,98.474,98.71,91.134,13.105
2023-06-28 21:30:00,13.041,100.231,14.066,92.789,99.269,13.054,100.895,98.59,98.223,13.093,102.11,13.568,13.049,12.534,13.071,14.119,99.507,99.219,90.123,12.103
2023-06-28 22:00:00,12.039,101.74,14.066,95.971,100.269,12.553,102.354,99.559,99.184,12.592,102.597,12.567,13.049,11.531,12.57,13.618,99.507,98.71,90.123,11.1
2023-06-28 22:30:00,11.539,101.74,12.564,94.387,102.249,12.052,102.837,101.001,100.614,12.091,102.11,11.565,12.046,10.528,11.569,13.117,100.021,99.219,94.127,10.599
2023-06-28 23:00:00,11.038,102.739,11.061,96.496,101.757,11.551,103.318,101.479,102.029,11.589,103.082,11.064,12.046,10.026,11.067,12.616,100.534,100.231,98.981,10.097
2023-06-28 23:30:00,10.036,103.237,10.058,98.58,102.739,11.05,102.837,101.954,102.963,11.088,103.082,10.563,11.545,9.524,10.566,11.614,102.062,101.238,101.346,9.094
2023-06-29 00:00:00,9.535,103.237,9.056,99.613,102.249,10.549,102.837,102.901,103.428,10.587,102.597,9.561,10.542,8.52,10.566,11.113,102.062,101.74,103.668,8.09
2023-06-29 00:30:00,8.533,102.739,9.056,101.15,102.739,10.048,102.837,103.372,103.891,9.584,102.11,9.059,9.539,8.52,9.564,10.612,102.569,101.74,104.128,8.09
2023-06-29 01:00:00,8.533,102.739,9.557,101.659,103.228,10.048,103.318,103.841,104.352,9.082,103.565,8.558,9.037,7.516,9.063,10.111,102.062,102.24,105.041,7.087
2023-06-29 01:30:00,8.533,103.733,11.562,102.167,104.683,11.05,104.274,103.841,104.352,8.581,104.526,8.057,9.037,7.516,8.562,9.109,104.079,97.69,94.62,8.09
2023-06-29 02:00:00,9.535,103.733,11.562,100.127,104.199,11.05,104.75,103.841,104.811,9.082,104.526,8.057,9.539,8.52,8.061,10.612,104.079,97.178,93.632,8.592
2023-06-29 02:30:00,9.535,105.704,10.559,101.15,104.683,10.549,104.75,103.841,105.269,9.584,105.004,9.059,9.539,9.022,8.562,9.61,104.079,99.726,102.28,8.592
2023-06-29 03:00:00,10.036,104.721,10.559,101.659,104.683,10.549,104.274,103.841,105.269,10.085,104.526,9.561,9.539,9.524,9.063,10.111,104.079,100.735,100.876,9.094
2023-06-29 03:30:00,10.036,105.214,10.559,101.15,104.683,10.048,104.75,103.841,105.269,10.085,104.046,9.561,10.04,9.524,9.063,10.111,105.576,102.739,102.28,9.595
2023-06-29 04:00:00,10.036,104.721,10.058,100.639,103.714,10.549,104.75,103.841,105.269,10.587,104.046,10.062,10.542,9.524,9.564,10.111,104.079,102.24,102.28,9.595
2023-06-29 04:30:00,9.034,103.733,10.058,101.15,104.683,10.549,104.75,104.309,105.269,10.587,104.046,10.062,10.04,9.022,9.564,10.111,105.079,99.219,98.981,8.592
2023-06-29 05:00:00,8.533,102.739,9.056,98.58,103.714,10.048,103.318,104.309,104.811,9.584,104.046,9.059,9.539,8.018,9.063,10.612,103.577,100.735,101.346,7.589
2023-06-29 05:30:00,8.032,103.733,9.557,101.659,103.714,9.547,104.75,105.703,105.725,9.082,103.082,8.558,9.037,7.516,8.562,9.109,104.58,101.238,102.744,7.087
2023-06-29 06:00:00,8.533,103.237,10.559,101.15,105.164,9.547,104.274,105.24,106.18,8.581,104.046,7.556,8.535,8.018,8.061,9.109,104.079,102.739,98.024,8.592
2023-06-29 06:30:00,10.036,104.721,10.559,102.673,104.683,10.048,104.75,103.841,106.18,9.082,105.004,9.059,9.539,9.022,7.559,9.109,105.079,103.733,100.405,9.595
2023-06-29 07:00:00,11.038,104.721,12.564,102.167,103.714,11.551,105.223,103.372,106.18,10.587,105.954,9.561,10.04,11.029,8.562,9.61,103.074,101.238,94.127,11.601
2023-06-29 07:30:00,12.039,105.704,13.065,100.127,97.247,12.553,101.383,93.647,105.269,11.088,104.526,11.565,10.542,11.531,9.564,11.614,104.079,96.664,91.134,14.108
2023-06-29 08:00:00,12.54,104.721,15.569,95.445,92.067,13.555,98.427,85.402,103.428,11.589,103.082,12.066,11.043,11.531,11.067,12.115,98.991,93.555,81.258,13.607
2023-06-29 08:30:00,13.041,99.219,13.565,88.458,88.334,13.054,93.357,81.124,96.767,12.091,100.639,12.567,11.545,12.033,11.569,13.117,95.865,88.8,84.442,13.607
2023-06-29 09:00:00,13.041,93.555,14.567,87.909,91.009,13.555,101.383,82.74,90.792,12.091,97.144,13.067,12.046,12.534,11.569,12.616,90.534,91.455,85.49,15.11
2023-06-29 09:30:00,13.041,95.115,13.065,90.636,90.478,13.054,92.321,84.342,92.811,12.592,102.11,13.568,12.046,12.033,12.069,13.618,94.811,91.455,84.967,13.607
2023-06-29 10:00:00,13.542,92.508,17.071,87.909,89.945,14.556,91.279,80.039,87.193,12.091,100.145,13.067,12.046,13.537,12.069,12.616,94.282,90.397,75.264,14.609
2023-06-29 10:30:00,13.041,89.866,14.066,86.808,90.478,13.054,93.872,85.402,84.042,12.592,97.144,14.069,12.547,13.036,13.071,13.618,91.612,88.8,82.858,14.108
2023-06-29 11:00:00,14.543,93.555,16.57,87.359,83.407,14.556,85.956,78.947,91.805,12.592,99.649,14.069,12.547,14.54,12.57,13.117,91.074,85.028,77.467,16.112
2023-06-29 11:30:00,14.543,87.192,15.569,85.143,81.732,15.057,86.497,75.632,82.978,13.594,90.421,15.571,13.049,14.54,13.071,14.62,90.534,77.849,73.594,15.611
2023-06-29 12:00:00,14.543,88.8,16.57,82.339,83.962,15.057,79.894,75.632,79.745,13.594,94.594,15.071,13.049,14.54,13.572,14.119,88.359,86.112,74.153,15.611
2023-06-29 12:30:00,16.045,88.265,18.072,85.143,74.873,16.058,74.771,72.826,81.907,14.095,87.755,14.57,13.55,15.542,13.572,14.119,85.05,79.525,66.764,17.114
2023-06-29 13:00:00,18.047,81.19,19.573,77.769,69.561,16.559,75.922,67.673,77.555,15.097,84.497,16.573,14.552,16.044,14.073,15.621,86.159,80.637,63.258,17.615
2023-06-29 13:30:00,17.046,82.843,18.572,76.03,73.119,16.058,79.332,67.673,72.528,16.099,80.053,16.573,15.053,16.044,14.073,15.621,81.687,75.027,65.602,17.615
2023-06-29 14:00:00,16.546,76.16,19.073,76.611,70.158,16.559,73.613,65.34,71.961,16.099,75.495,17.073,15.053,16.044,14.574,15.121,80.554,75.027,60.887,17.615
2023-06-29 14:30:00,17.046,77.287,19.073,76.611,62.871,16.559,68.313,58.188,69.676,15.598,78.357,16.573,15.053,16.545,14.574,15.621,79.985,68.12,60.29,18.115
2023-06-29 15:00:00,16.546,67.536,20.074,66.514,57.869,16.559,61.636,49.551,65.611,15.598,76.071,18.074,15.053,16.044,14.574,15.621,70.081,64.002,51.759,18.115
2023-06-29 15:30:00,16.045,65.185,19.073,62.225,57.869,16.058,61.018,51.428,54.774,16.099,74.337,17.574,15.554,16.044,15.075,16.122,59.738,67.536,54.843,18.115
2023-06-29 16:00:00,15.544,69.865,19.573,67.121,68.961,16.058,68.313,62.389,56.006,15.598,73.756,17.073,15.053,15.542,14.574,15.621,62.211,72.746,60.29,16.613
2023-06-29 16:30:00,15.544,72.746,16.069,71.322,71.94,15.057,69.503,64.164,63.843,15.097,74.917,18.074,14.552,15.542,14.574,16.122,69.485,76.724,72.473,16.613
2023-06-29 17:00:00,15.544,77.849,17.071,75.447,73.705,15.057,73.613,68.252,68.523,15.097,80.053,16.573,14.552,15.542,14.073,15.121,74.213,76.724,71.344,16.112
2023-06-29 17:30:00,15.544,77.849,19.573,76.03,73.119,15.558,72.448,66.51,70.25,14.596,80.053,16.072,14.552,15.542,14.073,15.121,75.96,76.16,60.887,16.112
2023-06-29 18:00:00,15.044,76.724,16.57,70.727,77.188,15.057,78.202,69.979,70.822,14.596,81.175,16.072,14.552,15.041,14.574,16.122,75.96,80.082,68.494,15.611
2023-06-29 18:30:00,14.543,77.849,15.569,75.447,81.732,14.556,82.123,79.494,73.094,14.596,83.948,15.571,14.051,14.54,14.073,15.121,77.694,85.571,79.102,14.609
2023-06-29 19:00:00,14.042,85.028,14.567,84.586,83.962,14.556,83.228,81.665,81.369,14.095,85.59,15.071,14.051,14.039,14.073,14.62,84.494,86.653,82.326,14.609
2023-06-29 19:30:00,14.042,87.192,14.567,85.7,85.615,14.055,85.956,82.203,85.099,14.095,89.891,15.071,14.051,14.039,13.572,14.119,86.711,87.729,84.967,14.108
2023-06-29 20:00:00,13.542,86.653,14.567,86.808,87.252,14.055,87.572,83.276,85.099,13.594,89.891,14.069,13.55,13.537,13.572,14.119,88.359,87.729,85.49,14.108
2023-06-29 20:30:00,13.542,88.265,14.567,86.808,90.478,13.555,89.701,85.929,85.625,13.594,90.949,14.57,13.55,13.537,13.572,13.618,88.359,90.927,87.566,13.607
2023-06-29 21:00:00,13.041,90.397,14.066,90.094,89.41,13.555,90.754,87.502,87.713,13.594,93.561,14.069,13.049,13.036,13.572,13.618,91.074,91.455,88.081,13.105
2023-06-29 21:30:00,13.041,90.397,13.565,90.636,91.009,13.054,93.357,89.06,89.773,13.093,92.522,13.568,13.049,13.036,13.071,13.618,90.534,92.508,90.629,12.604
2023-06-29 22:00:00,13.041,91.455,13.065,92.253,90.478,13.054,93.872,89.576,92.309,13.093,96.129,13.067,12.547,12.534,13.071,13.117,93.219,93.555,92.138,12.604
2023-06-29 22:30:00,12.54,91.982,13.065,92.789,91.539,12.553,94.386,90.09,91.805,12.592,96.637,13.067,12.547,12.033,13.071,13.117,91.074,93.555,92.138,12.103
2023-06-29 23:00:00,12.039,94.596,12.564,92.789,93.64,12.553,96.421,92.639,92.309,12.592,95.107,12.567,12.547,12.033,12.57,12.616,93.219,93.555,92.638,11.601
2023-06-29 23:30:00,12.039,95.115,12.564,91.176,92.593,12.553,96.421,93.647,95.297,12.091,96.129,12.066,12.046,11.531,12.069,12.616,93.219,94.596,93.632,11.601
2023-06-30 00:00:00,12.039,95.633,11.562,92.789,96.225,12.052,97.929,95.643,96.279,12.091,97.144,12.066,12.046,11.029,12.069,12.616,94.282,96.149,97.06,11.1
2023-06-30 00:30:00,12.039,96.149,12.063,94.387,95.196,12.553,98.427,96.139,98.223,11.589,98.652,11.565,12.046,11.531,11.569,12.115,95.339,96.664,97.06,11.601
2023-06-30 01:00:00,12.039,96.664,12.063,94.387,94.679,12.553,96.925,95.643,97.739,11.589,100.145,12.066,12.046,12.033,12.069,12.115,94.811,96.149,95.601,11.601
2023-06-30 01:30:00,12.039,96.664,12.564,94.917,94.16,12.553,97.428,95.147,96.767,12.091,99.649,12.066,12.046,12.033,12.069,12.115,94.811,95.633,95.601,11.601
2023-06-30 02:00:00,12.039,95.633,12.564,94.387,96.737,12.553,97.428,97.614,96.767,12.091,99.152,12.066,12.046,11.531,12.069,12.616,95.865,96.149,96.575,11.601
2023-06-30 02:30:00,12.039,97.69,12.564,93.856,97.755,12.553,98.925,97.124,98.704,11.589,100.145,12.066,12.046,11.531,12.069,12.616,95.339,96.149,96.575,11.601
2023-06-30 03:00:00,12.54,96.664,12.564,94.917,94.679,12.553,100.405,95.643,98.223,12.091,100.145,12.066,12.547,11.531,12.069,12.616,95.339,95.633,97.06,12.103
