,great_wood,great_wood,regen4,regen4,regen2,regen2,cat_bield,cat_bield,regen1,regen1,regen5,regen5,regen6,regen6,norway,norway,regen3,regen3,regen7,regen7
,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity
2023-06-30 05:00:00,13.117,95.971,12.091,100.639,12.567,99.184,13.065,98.024,12.103,97.614,12.54,96.737,12.547,97.435,12.069,98.71,13.054,97.69,12.033,99.42
2023-06-30 05:30:00,12.616,96.496,12.592,100.145,12.567,97.254,13.065,96.089,12.103,96.632,12.54,97.247,12.547,97.435,12.57,98.71,13.054,98.201,12.534,98.925
2023-06-30 06:00:00,13.117,96.496,12.592,99.649,13.067,97.254,13.065,98.503,12.604,97.124,12.54,97.755,12.547,96.913,12.57,99.219,13.054,98.71,12.534,100.405
2023-06-30 06:30:00,13.117,97.541,12.592,100.639,13.067,98.704,13.065,100.876,12.604,99.559,12.54,100.767,12.547,97.955,12.57,99.726,13.054,100.735,12.534,101.87
2023-06-30 07:00:00,13.117,100.639,12.592,102.11,13.067,100.614,13.065,100.876,12.604,99.559,12.54,101.263,12.547,101.045,12.57,101.238,13.054,101.74,12.534,101.87
2023-06-30 07:30:00,13.117,100.127,12.592,102.11,13.067,101.087,13.065,101.814,12.604,100.042,12.54,102.249,12.547,101.554,12.57,102.24,13.054,102.24,12.534,102.354
2023-06-30 08:00:00,13.117,101.15,12.592,102.11,13.067,102.029,13.565,101.814,12.604,101.001,12.54,101.263,12.547,101.554,12.57,102.739,13.054,102.24,12.534,102.354
2023-06-30 08:30:00,13.117,101.15,12.592,101.621,13.067,102.029,13.565,99.932,13.105,99.075,13.041,101.263,12.547,101.554,12.57,102.24,13.054,101.74,13.036,101.87
2023-06-30 09:00:00,13.117,100.127,12.592,102.597,13.568,101.087,13.565,98.503,13.105,99.075,13.041,101.263,12.547,102.062,12.57,102.739,13.054,101.74,13.036,101.383
2023-06-30 09:30:00,13.117,99.613,12.592,102.597,13.568,100.614,13.565,96.575,13.105,97.124,13.041,99.269,12.547,101.045,12.57,101.238,13.054,100.735,13.036,100.405
2023-06-30 10:00:00,13.117,98.58,12.592,102.11,13.067,98.704,13.065,98.503,12.604,99.075,12.54,100.269,12.547,102.062,12.57,99.726,12.553,99.726,12.534,101.383
2023-06-30 10:30:00,12.616,99.613,12.592,101.621,13.067,99.663,13.565,100.405,12.604,100.042,12.54,101.757,12.046,101.045,12.069,100.735,13.054,102.739,12.534,102.837
2023-06-30 11:00:00,12.616,100.639,12.592,103.082,13.067,101.559,13.565,99.932,12.604,98.103,12.54,101.263,12.547,102.569,12.57,102.24,13.054,102.739,13.036,101.383
2023-06-30 11:30:00,13.117,101.659,12.592,103.082,13.568,101.087,14.567,99.932,13.607,98.59,13.041,102.249,12.547,102.569,12.57,102.739,13.555,102.24,13.537,101.383
2023-06-30 12:00:00,13.117,100.639,13.093,103.082,14.069,100.614,15.068,98.024,14.108,96.632,13.542,101.757,13.049,102.569,13.071,102.24,13.555,102.24,13.537,101.383
2023-06-30 12:30:00,13.618,100.639,13.594,102.597,14.57,99.663,15.068,97.06,14.108,95.643,14.042,101.263,13.049,102.569,13.071,102.739,14.055,101.74,14.039,100.895
2023-06-30 13:00:00,14.119,100.639,13.594,103.082,15.071,99.184,15.068,96.575,14.609,96.632,14.042,100.767,13.55,102.062,13.572,102.739,14.556,101.74,14.039,100.405
2023-06-30 13:30:00,14.119,99.613,13.594,102.597,15.071,99.184,15.068,97.543,14.108,96.139,14.042,100.767,13.55,102.062,13.572,102.24,14.556,101.74,14.039,99.913
2023-06-30 14:00:00,14.119,99.097,14.095,102.597,15.071,97.254,14.567,98.024,14.108,97.614,13.542,101.263,13.55,102.062,13.572,101.238,14.055,100.231,13.537,99.913
2023-06-30 14:30:00,13.618,100.639,13.594,102.597,14.57,98.704,14.567,98.024,14.108,96.139,13.542,100.269,13.55,102.062,13.071,101.74,14.055,101.74,13.537,100.405
2023-06-30 15:00:00,13.618,100.127,13.594,102.597,14.57,99.184,14.066,99.932,13.607,99.075,13.542,102.739,13.55,102.062,13.572,102.24,13.555,101.74,13.537,101.383
2023-06-30 15:30:00,13.618,101.15,13.594,103.565,14.069,99.184,15.068,98.024,14.108,98.103,14.042,101.263,13.049,102.062,13.071,102.739,14.055,102.24,13.537,100.405
2023-06-30 16:00:00,14.119,100.639,13.594,103.082,14.57,100.139,14.567,98.981,14.108,99.559,13.542,101.757,13.55,102.569,13.572,102.24,14.055,102.24,13.537,100.895
2023-06-30 16:30:00,14.119,101.15,13.594,102.597,14.57,99.663,14.567,98.981,14.108,97.614,14.042,101.263,13.55,102.062,13.572,103.237,14.055,102.24,14.039,100.405
2023-06-30 17:00:00,14.119,101.15,14.095,102.597,14.57,100.139,14.567,101.346,14.108,99.559,14.042,101.757,13.55,102.062,13.572,102.739,14.055,102.739,14.039,101.383
2023-06-30 17:30:00,14.119,101.659,14.095,102.597,14.57,101.559,15.068,101.346,14.108,99.559,14.042,102.249,13.55,102.569,13.572,103.733,14.556,102.739,14.039,102.354
2023-06-30 18:00:00,14.119,101.15,14.095,103.565,14.57,101.559,14.567,102.744,14.108,99.075,14.042,101.757,14.051,103.577,14.073,103.733,14.556,103.237,14.039,102.354
2023-06-30 18:30:00,14.119,101.659,14.095,103.082,14.57,102.029,15.068,102.28,14.609,100.522,14.543,102.249,14.051,103.577,14.073,104.228,14.556,103.237,14.54,102.354
2023-06-30 19:00:00,14.62,101.659,14.596,103.082,15.071,101.087,15.068,101.346,14.609,99.559,14.543,101.757,14.051,102.062,14.073,103.733,14.556,103.237,14.54,102.354
2023-06-30 19:30:00,14.62,101.659,14.596,103.082,15.071,102.497,15.068,101.346,14.609,100.522,14.543,101.757,14.552,103.074,14.073,103.733,14.556,102.739,14.54,101.87
2023-06-30 20:00:00,14.62,101.659,14.596,102.597,15.071,102.497,15.068,102.28,14.609,100.042,14.543,102.249,14.552,102.569,14.073,103.237,15.057,103.733,14.54,101.87
2023-06-30 20:30:00,14.62,102.167,14.596,103.082,15.071,101.087,15.068,102.744,14.609,100.522,14.543,102.249,14.552,102.569,14.574,103.733,15.057,104.228,14.54,101.87
2023-06-30 21:00:00,14.62,101.659,14.596,103.082,15.071,102.029,15.068,102.28,14.609,100.522,14.543,101.757,14.552,103.074,14.574,103.733,15.057,103.733,14.54,102.354
2023-06-30 21:30:00,14.62,102.167,14.596,103.082,15.071,101.559,15.068,101.814,14.108,100.522,14.543,102.739,14.552,103.074,14.574,104.228,14.556,102.739,14.54,102.354
2023-06-30 22:00:00,14.62,102.167,14.596,103.082,15.071,102.497,14.567,102.28,14.108,100.522,14.042,102.249,14.552,102.569,14.574,104.228,14.556,103.237,14.039,104.274
2023-06-30 22:30:00,14.119,102.673,14.095,103.565,14.57,102.497,14.567,102.744,14.108,102.429,14.042,102.249,14.051,103.074,14.073,102.739,14.556,103.237,14.039,102.354
2023-06-30 23:00:00,14.62,101.15,14.095,103.082,14.57,103.428,14.567,102.744,14.108,101.954,14.042,102.249,14.051,103.577,14.073,104.721,14.556,102.739,14.039,103.797
2023-06-30 23:30:00,14.119,101.659,14.095,103.082,14.57,102.963,14.567,102.744,14.108,100.522,14.042,101.757,14.051,102.569,14.073,104.721,14.055,103.237,14.039,102.354
2023-07-01 00:00:00,14.119,101.659,14.095,103.082,14.57,102.963,14.567,101.814,13.607,101.001,14.042,102.249,14.051,102.569,14.073,103.733,14.055,103.733,14.039,102.837
2023-07-01 00:30:00,14.119,101.659,14.095,103.082,14.069,102.963,14.066,100.876,13.607,101.001,13.542,102.739,14.051,103.074,14.073,103.733,14.055,103.237,13.537,102.354
2023-07-01 01:00:00,14.119,101.15,13.594,102.11,14.069,102.963,14.066,101.346,13.607,101.001,13.542,102.249,13.55,103.074,13.572,102.739,14.055,103.733,13.537,102.837
2023-07-01 01:30:00,14.119,101.659,13.594,102.597,14.069,103.891,14.066,101.814,13.105,100.042,13.542,102.249,13.55,103.074,13.572,103.237,13.555,104.228,13.537,102.354
2023-07-01 02:00:00,13.618,101.15,13.594,104.046,13.568,102.497,14.066,101.814,13.105,100.522,13.542,103.228,13.55,103.577,13.572,102.739,13.555,103.733,13.537,102.354
2023-07-01 02:30:00,13.618,101.659,13.594,103.565,13.568,103.428,13.565,101.346,13.105,101.479,13.041,103.228,13.55,102.569,13.572,102.739,13.555,103.237,13.036,102.354
2023-07-01 03:00:00,13.618,102.673,13.093,103.565,13.568,103.428,13.565,101.814,12.604,101.001,13.041,102.249,13.049,102.569,13.071,102.739,13.054,103.237,13.036,102.354
2023-07-01 03:30:00,13.117,100.639,13.093,103.082,13.568,102.963,13.565,101.346,12.604,100.522,13.041,102.739,13.049,102.569,13.071,103.733,13.054,103.733,13.036,103.318
2023-07-01 04:00:00,13.117,102.167,13.093,104.046,13.067,102.963,13.065,101.814,12.604,100.522,12.54,101.757,13.049,103.074,13.071,103.237,13.054,103.237,12.534,103.318
2023-07-01 04:30:00,13.117,101.15,13.093,103.565,13.067,102.963,13.065,101.346,12.103,101.001,12.54,102.249,12.547,102.569,12.57,102.739,13.054,103.237,12.534,102.837
2023-07-01 05:00:00,12.616,101.659,12.592,103.565,13.067,102.963,13.065,101.346,12.103,100.522,12.54,102.249,12.547,102.569,12.57,102.24,12.553,102.739,12.534,102.837
2023-07-01 05:30:00,12.616,100.639,12.592,103.565,12.567,101.559,13.065,101.814,12.103,100.042,12.54,101.757,12.547,102.569,12.57,102.739,12.553,103.733,12.033,103.318
2023-07-01 06:00:00,12.616,101.659,12.592,102.597,12.567,102.963,13.065,101.814,12.103,101.479,12.54,103.228,12.046,103.074,12.57,102.739,12.553,103.733,12.033,102.837
2023-07-01 06:30:00,12.616,100.639,12.592,104.046,12.567,103.891,13.065,101.346,12.103,99.559,12.54,102.249,12.046,103.074,12.069,103.237,12.553,104.228,12.033,102.837
2023-07-01 07:00:00,12.616,101.15,12.592,103.082,12.567,102.497,13.065,99.932,12.103,100.522,12.54,102.739,12.046,103.074,12.069,103.237,12.553,103.237,12.033,103.318
2023-07-01 07:30:00,12.616,101.15,12.592,103.082,12.567,101.559,13.065,100.876,12.103,100.042,12.54,102.739,12.046,103.074,12.069,102.739,12.553,102.739,12.033,102.354
2023-07-01 08:00:00,12.616,101.659,12.592,103.565,12.567,101.087,13.065,99.458,12.103,100.042,12.54,101.757,12.046,103.577,12.069,102.739,12.553,103.237,12.033,102.354
2023-07-01 08:30:00,12.616,99.613,12.592,104.046,12.567,102.963,13.065,99.458,12.103,100.522,12.54,102.739,12.046,103.074,12.57,102.739,12.553,102.739,12.033,102.837
2023-07-01 09:00:00,12.616,101.15,12.592,103.565,12.567,101.559,13.065,99.932,12.103,100.522,12.54,101.263,12.046,103.074,12.069,102.739,12.553,103.237,12.033,102.354
2023-07-01 09:30:00,12.616,100.127,12.592,103.082,12.567,103.891,13.565,98.503,12.604,98.59,12.54,102.249,12.046,102.569,12.069,102.24,12.553,101.74,12.534,101.87
2023-07-01 10:00:00,13.117,100.127,12.592,104.046,13.067,102.029,13.565,99.932,12.604,98.59,12.54,101.263,12.046,103.074,12.57,99.726,13.054,101.238,12.534,101.383
2023-07-01 10:30:00,13.117,98.58,12.592,104.046,13.067,101.559,13.565,96.575,12.604,97.614,12.54,100.767,12.547,103.577,12.57,100.735,13.054,100.735,12.534,101.87
2023-07-01 11:00:00,13.117,97.541,12.592,103.565,13.067,100.139,14.066,92.638,13.105,95.147,13.041,99.77,12.547,102.062,12.57,99.726,13.054,99.219,12.534,99.42
2023-07-01 11:30:00,13.117,96.496,12.592,104.046,13.568,98.223,15.068,90.629,13.607,93.143,13.542,97.247,12.547,100.534,13.071,98.201,13.555,97.69,13.537,101.383
2023-07-01 12:00:00,13.618,94.917,13.093,103.082,14.069,97.739,16.069,85.49,14.108,91.114,14.042,95.712,12.547,100.021,13.071,95.633,14.055,93.555,13.537,96.925
2023-07-01 12:30:00,14.119,92.253,13.093,102.597,14.069,94.308,14.066,92.638,13.607,94.648,13.041,100.269,13.049,98.474,13.572,93.032,13.555,98.201,13.036,98.925
2023-07-01 13:00:00,13.117,95.971,13.093,102.597,14.069,97.254,14.567,87.049,13.607,94.648,12.54,96.225,13.049,100.534,13.071,97.178,13.555,95.115,13.036,100.895
2023-07-01 13:30:00,13.618,91.715,12.592,101.621,13.568,94.308,16.57,76.919,15.11,80.582,14.042,89.41,12.547,98.474,13.071,95.115,15.057,88.8,14.039,87.572
2023-07-01 14:00:00,14.62,85.143,13.093,101.131,15.071,87.713,15.068,75.817,16.613,75.074,15.044,81.732,13.049,87.262,13.572,86.112,14.556,85.028,15.041,88.64
2023-07-01 14:30:00,14.119,79.494,13.594,99.649,16.072,77.003,18.072,71.344,16.112,75.632,15.044,82.851,14.051,84.494,14.073,77.849,15.558,79.525,15.041,82.676
2023-07-01 15:00:00,15.121,80.066,13.594,93.042,16.573,78.105,19.073,63.258,16.112,69.979,15.044,76.034,14.051,82.814,14.073,78.968,16.058,78.968,15.041,80.454
2023-07-01 15:30:00,15.121,79.494,14.095,87.755,17.073,72.528,18.072,65.602,15.11,75.632,14.543,85.615,14.051,78.269,14.574,76.724,15.057,77.849,14.54,83.777
2023-07-01 16:00:00,15.121,78.921,13.594,95.107,15.071,77.555,18.572,65.602,15.611,70.552,15.044,76.612,13.55,87.262,14.574,80.637,15.558,76.724,15.041,78.202
2023-07-01 16:30:00,15.621,79.494,14.095,89.891,16.072,74.219,17.571,71.909,15.611,75.074,14.543,78.335,14.051,79.415,14.574,78.409,15.057,78.968,14.54,77.635
2023-07-01 17:00:00,14.62,77.769,13.594,87.755,15.571,74.779,14.066,81.258,13.105,80.582,13.041,85.066,13.55,81.121,14.073,77.287,13.555,85.028,13.036,85.956
2023-07-01 17:30:00,13.117,85.143,12.592,92.522,13.568,84.571,15.569,81.793,14.609,80.582,14.042,85.066,12.547,87.262,13.071,85.028,13.555,87.192,13.537,89.701
2023-07-01 18:00:00,14.119,88.458,13.093,91.999,14.57,82.443,14.066,81.793,13.607,79.494,13.041,82.851,13.049,88.359,13.071,85.571,13.555,85.028,13.036,81.569
2023-07-01 18:30:00,13.117,84.026,13.093,88.827,14.069,81.907,13.065,91.134,12.103,90.603,12.54,94.16,13.049,83.935,13.071,81.19,13.054,90.397,12.534,94.386
2023-07-01 19:00:00,12.616,93.856,12.592,99.649,13.067,93.811,12.564,87.049,11.601,89.06,11.539,92.067,12.046,96.913,12.57,90.397,12.052,93.032,11.531,92.321
2023-07-01 19:30:00,12.115,93.323,11.589,98.151,12.567,89.773,13.065,84.442,12.103,84.873,12.039,89.41,11.545,95.339,12.069,89.866,12.052,93.555,12.033,88.64
2023-07-01 20:00:00,12.115,86.808,11.589,97.144,12.567,88.746,13.065,81.793,12.103,83.81,12.039,87.252,11.545,91.074,12.069,85.028,12.052,90.397,11.531,89.171
2023-07-01 20:30:00,12.115,89.005,11.088,95.107,12.567,86.15,13.065,83.916,12.103,82.74,12.039,85.066,11.545,88.359,12.069,86.112,12.052,86.653,12.033,86.497
2023-07-01 21:00:00,12.115,86.808,11.589,94.079,12.567,83.511,12.564,88.081,11.601,86.979,11.539,87.794,12.046,86.159,12.069,82.843,12.052,90.927,11.531,89.171
2023-07-01 21:30:00,12.115,89.005,11.589,94.594,12.066,87.193,12.063,84.442,11.1,84.342,11.539,86.708,11.545,88.359,12.069,88.8,11.551,87.192,11.029,87.572
2023-07-01 22:00:00,12.115,83.465,11.088,93.561,11.565,86.15,12.063,88.081,11.601,84.873,11.539,89.41,11.043,89.449,11.569,83.391,11.551,91.455,11.531,89.701
2023-07-01 22:30:00,12.115,86.808,11.088,94.079,12.066,89.26,11.562,96.089,10.599,95.643,11.038,97.755,11.545,92.149,11.569,85.571,11.551,96.664,11.029,98.925
2023-07-01 23:00:00,11.113,96.496,11.088,99.649,11.565,98.223,11.061,97.06,10.599,96.632,10.537,99.269,11.043,98.474,11.067,96.149,11.05,101.238,10.528,99.42
2023-07-01 23:30:00,11.113,98.062,10.587,101.621,11.064,99.663,11.061,98.981,10.097,99.075,10.537,100.767,10.542,100.534,10.566,99.726,11.05,101.238,10.528,101.87
2023-07-02 00:00:00,10.612,99.613,10.587,103.082,11.064,99.663,11.061,97.543,10.097,98.103,10.537,99.77,10.542,102.062,10.566,99.726,10.549,101.74,10.026,102.837
2023-07-02 00:30:00,10.612,99.097,10.587,103.082,10.563,100.614,11.061,98.503,10.599,98.103,10.537,101.263,10.04,101.554,10.566,99.726,10.549,102.24,10.528,102.354
2023-07-02 01:00:00,11.113,98.58,10.587,103.565,10.563,101.559,11.061,96.575,10.097,98.59,10.537,101.263,10.542,102.062,10.566,99.726,10.549,100.735,10.026,101.87
2023-07-02 01:30:00,11.113,96.496,10.587,103.082,10.563,101.559,11.562,94.62,10.097,95.643,10.537,98.766,10.542,101.045,10.566,99.726,10.549,100.231,10.026,100.895
2023-07-02 02:00:00,11.113,97.02,10.085,103.082,10.563,101.087,11.562,91.637,10.599,94.648,10.537,97.247,10.542,99.507,11.067,96.149,10.549,100.231,10.026,101.383
2023-07-02 02:30:00,11.113,93.856,10.085,102.597,10.563,100.139,11.061,95.601,10.599,95.643,10.537,99.269,10.542,98.991,11.067,96.149,10.549,98.201,10.026,102.837
2023-07-02 03:00:00,11.113,95.445,10.085,104.046,10.563,101.087,11.061,97.06,10.097,99.075,10.537,100.767,10.542,100.021,11.067,95.115,10.549,100.735,10.026,102.837
2023-07-02 03:30:00,11.113,96.496,10.587,103.565,10.563,100.139,11.061,96.089,10.097,96.632,10.537,99.77,10.542,101.045,10.566,97.178,10.549,98.71,10.026,102.354
2023-07-02 04:00:00,11.113,95.971,10.085,103.082,10.563,101.087,11.061,97.543,10.097,97.124,10.537,99.77,10.04,101.045,11.067,94.596,11.05,98.201,10.026,101.383
2023-07-02 04:30:00,11.113,95.445,10.085,103.082,10.563,100.139,11.562,96.089,10.599,96.139,10.537,99.77,10.542,101.045,11.067,94.596,11.05,97.69,10.528,101.87
2023-07-02 05:00:00,11.113,94.917,10.085,103.565,11.064,100.139,11.061,97.06,10.599,95.147,10.537,99.77,10.542,98.474,11.067,94.076,11.05,96.664,10.528,101.383
2023-07-02 05:30:00,11.113,94.387,10.587,103.082,11.064,98.223,11.061,96.575,10.599,94.648,10.537,97.755,10.542,101.045,11.067,94.596,11.05,95.115,10.528,98.925
2023-07-02 06:00:00,11.113,93.856,10.587,102.597,11.064,96.767,11.562,94.127,10.599,94.148,11.038,96.737,10.542,99.507,11.067,93.555,11.05,96.664,10.528,97.929
2023-07-02 06:30:00,11.113,94.387,10.587,103.082,11.064,96.279,11.562,95.111,11.1,94.148,11.038,96.225,10.542,98.474,11.067,91.982,11.551,95.633,11.029,96.421
2023-07-02 07:00:00,11.614,93.323,10.587,103.565,11.565,96.767,12.063,93.136,11.1,92.639,11.038,95.712,11.043,96.39,11.067,92.508,11.551,96.149,11.029,97.428
2023-07-02 07:30:00,11.614,93.856,10.587,102.11,11.565,94.803,12.063,92.138,11.1,91.114,11.038,95.712,11.043,95.865,11.569,91.455,11.551,97.178,11.029,97.929
2023-07-02 08:00:00,11.614,93.856,10.587,101.621,11.565,92.811,12.063,92.638,11.601,91.114,11.539,95.196,11.043,95.339,11.067,91.982,11.551,96.149,11.029,96.421
2023-07-02 08:30:00,11.614,95.971,11.088,100.639,12.066,92.811,13.065,87.049,12.103,87.502,12.039,92.593,11.043,96.39,11.569,93.032,12.052,92.508,11.531,92.84
2023-07-02 09:00:00,12.115,90.636,11.589,99.649,12.567,90.792,13.065,89.615,12.604,88.023,12.039,93.117,11.545,94.811,11.569,90.397,12.052,93.555,12.033,91.279
2023-07-02 09:30:00,12.115,92.253,11.589,98.151,12.567,90.792,13.065,86.531,12.604,86.455,12.039,89.41,11.545,94.811,12.069,91.455,12.553,91.982,12.033,92.321
2023-07-02 10:00:00,12.115,90.636,11.589,97.648,12.567,88.746,13.065,85.49,12.604,84.342,12.039,89.945,11.545,91.612,12.069,89.334,12.553,90.927,12.534,90.229
2023-07-02 10:30:00,12.115,90.094,12.091,97.648,12.567,87.193,13.565,81.258,13.105,80.582,12.54,87.794,11.545,93.751,12.069,86.653,13.054,88.8,12.534,87.035
2023-07-02 11:00:00,12.616,87.359,12.091,95.619,13.067,87.193,14.066,81.793,13.105,79.494,12.54,85.615,12.046,89.992,12.069,85.571,13.054,88.265,13.036,89.701
2023-07-02 11:30:00,12.616,85.7,12.091,94.079,13.067,83.511,14.066,79.644,13.607,78.398,13.041,85.066,12.046,88.359,12.57,85.571,13.054,86.653,13.036,82.676
2023-07-02 12:00:00,12.616,86.255,12.091,94.594,13.568,83.511,14.567,75.817,14.609,78.947,13.542,85.066,12.046,89.449,12.57,84.484,13.555,85.571,13.537,84.324
2023-07-02 12:30:00,13.117,82.339,13.093,89.891,14.57,81.369,16.57,67.342,15.11,75.074,14.042,80.607,12.547,87.811,12.57,83.391,15.057,78.968,14.54,79.332
2023-07-02 13:00:00,14.119,77.769,13.594,87.217,15.071,74.779,15.569,69.639,15.11,67.673,14.543,74.29,13.049,81.121,13.572,78.409,14.556,78.409,14.039,74.193
2023-07-02 13:30:00,13.618,80.066,13.594,86.134,15.071,75.338,17.571,66.764,15.611,70.552,14.543,78.335,13.049,78.843,13.572,77.287,14.556,78.968,14.54,79.332
2023-07-02 14:00:00,14.62,77.191,13.594,88.827,15.071,76.45,15.068,78.559,14.609,73.953,14.042,80.042,13.55,79.415,13.572,78.968,13.555,85.028,14.039,78.768
2023-07-02 14:30:00,13.618,83.465,13.594,86.134,14.57,79.745,13.565,89.615,13.105,88.023,12.039,93.64,13.049,83.376,13.071,83.391,13.054,96.149,12.534,90.229
2023-07-02 15:00:00,12.616,92.253,12.091,96.637,13.067,92.811,15.569,78.014,14.108,82.74,13.041,89.945,12.046,93.751,12.069,91.982,13.054,95.115,13.537,91.279
2023-07-02 15:30:00,13.117,86.808,12.592,100.145,14.57,89.773,16.57,73.034,15.11,76.744,14.042,88.873,12.046,95.865,12.57,90.397,13.555,90.397,14.039,87.572
2023-07-02 16:00:00,13.618,83.465,13.093,98.151,15.071,84.571,12.063,93.632,10.599,93.647,10.537,97.755,13.049,89.992,13.572,86.112,11.05,98.71,11.029,98.925
2023-07-02 16:30:00,11.113,98.58,11.088,102.597,11.064,96.767,16.57,83.916,14.108,86.455,13.041,97.755,10.542,100.534,10.566,98.201,12.553,99.726,13.036,96.421
2023-07-02 17:00:00,12.616,94.917,12.592,103.565,14.069,93.312,14.567,84.967,12.604,89.576,12.039,97.247,12.046,102.569,11.569,99.726,12.052,99.219,12.033,97.428
2023-07-02 17:30:00,12.115,93.856,12.091,101.131,13.067,97.254,13.565,84.967,12.604,85.929,12.039,92.067,11.545,101.554,11.569,95.633,12.553,97.69,12.033,97.929
2023-07-02 18:00:00,12.616,91.176,11.589,101.131,12.567,94.803,14.567,88.594,12.604,94.148,12.039,96.225,11.545,96.913,12.069,93.555,12.052,98.201,12.033,98.427
2023-07-02 18:30:00,12.115,95.445,11.589,102.11,13.568,96.279,13.065,86.012,12.103,86.979,12.039,93.117,11.545,101.554,11.569,94.076,12.052,95.633,11.531,96.925
2023-07-02 19:00:00,12.115,91.176,11.589,102.11,12.066,93.312,12.564,90.123,11.601,90.603,11.539,95.712,11.043,96.913,11.569,92.508,11.551,96.149,11.029,97.929
2023-07-02 19:30:00,12.115,93.856,11.088,103.082,12.066,93.811,13.565,83.388,12.103,87.502,11.539,93.64,11.043,100.021,11.569,93.555,11.551,95.633,11.531,96.421
