,regen2,regen2,regen1,regen1,regen5,regen5,cat_bield,cat_bield,regen7,regen7,great_wood,great_wood,norway,norway,regen3,regen3,regen4,regen6,regen6,regen4
,relative humidity,temperature,relative humidity,temperature,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,temperature
2023-06-05 05:30:00,103.891,5.551,104.309,4.577,5.526,100.767,6.549,102.28,101.87,4.502,95.445,6.1,97.178,3.548,97.178,6.539,96.637,97.955,6.528,5.57
2023-06-05 06:00:00,104.352,5.551,104.309,6.083,6.528,101.757,6.549,101.814,102.354,5.507,98.062,6.1,97.69,4.049,96.664,7.542,99.152,98.474,6.528,6.072
2023-06-05 06:30:00,104.352,6.553,100.522,10.599,7.531,100.767,8.053,99.458,101.87,7.014,97.02,6.602,98.201,4.551,96.664,9.046,99.649,98.474,7.532,8.079
2023-06-05 07:00:00,102.963,8.057,84.873,13.105,9.034,95.712,10.058,97.543,100.405,9.022,94.387,8.607,97.69,5.554,92.508,10.549,98.652,97.435,9.037,9.584
2023-06-05 07:30:00,102.497,9.561,74.515,14.609,11.539,88.334,12.063,88.594,92.84,10.528,87.909,10.612,98.201,7.058,86.112,12.553,92.522,93.219,10.04,10.587
2023-06-05 08:00:00,91.805,11.565,67.673,16.613,13.041,83.407,15.068,80.722,89.701,12.033,86.255,11.614,95.633,9.063,80.082,14.055,84.497,89.449,10.542,11.589
2023-06-05 08:30:00,87.713,13.067,67.092,17.114,14.042,76.612,16.57,74.709,82.123,13.537,81.206,13.117,90.927,10.566,74.459,15.057,82.289,86.711,12.046,12.592
2023-06-05 09:00:00,78.105,14.57,62.389,18.616,15.044,73.119,18.072,67.919,78.202,15.041,78.921,13.618,81.742,12.57,71.598,16.058,78.357,79.985,13.55,14.095
2023-06-05 09:30:00,77.555,15.571,57.582,19.617,16.045,73.119,20.074,65.018,73.031,16.545,75.447,15.121,78.409,13.572,67.536,17.06,76.071,78.269,14.552,15.097
2023-06-05 10:00:00,73.657,16.573,55.753,20.619,17.046,68.961,20.574,60.887,65.305,18.549,73.688,15.621,73.318,15.575,66.363,18.561,72.001,74.797,15.554,16.099
2023-06-05 10:30:00,69.676,18.575,55.753,21.619,17.547,69.561,21.575,59.092,61.018,19.049,70.727,17.123,72.173,16.076,64.594,19.062,68.443,70.081,16.556,17.101
2023-06-05 11:00:00,65.024,19.075,60.598,20.619,18.047,68.36,21.575,61.482,60.399,19.55,66.514,18.125,68.12,17.077,64.002,20.062,70.822,73.04,16.556,17.602
2023-06-05 11:30:00,66.781,19.576,62.982,20.118,17.547,69.561,22.075,58.49,65.91,18.549,67.726,18.625,69.865,17.578,61.021,20.563,69.04,72.451,16.556,18.103
2023-06-05 12:00:00,70.25,18.575,60.598,21.119,19.048,61.631,21.075,58.49,64.698,19.55,66.514,18.625,69.865,17.578,59.819,21.063,72.001,71.269,16.556,17.101
2023-06-05 12:30:00,66.197,19.576,59.396,21.119,21.049,60.384,20.074,65.602,62.252,20.051,66.514,19.126,66.363,18.078,64.002,19.062,68.443,68.887,17.558,18.603
2023-06-05 13:00:00,65.611,20.076,65.926,18.616,19.048,64.716,21.575,62.076,67.715,18.549,68.329,18.625,68.703,17.578,64.002,20.062,67.843,69.485,18.059,18.603
2023-06-05 13:30:00,70.822,18.575,68.252,19.617,18.548,66.546,22.075,57.886,68.909,18.048,65.906,19.126,69.285,17.578,62.813,19.562,69.636,70.676,17.558,18.103
2023-06-05 14:00:00,68.523,19.075,59.998,20.619,21.049,60.384,25.076,53.614,64.698,20.551,65.297,19.126,69.285,17.578,62.813,20.563,71.412,71.269,17.558,18.103
2023-06-05 14:30:00,59.659,22.077,66.51,19.117,19.548,64.716,22.575,62.076,65.91,19.049,65.297,19.126,69.285,18.078,65.185,19.562,69.04,68.288,18.559,18.603
2023-06-05 15:00:00,63.843,21.077,62.389,21.119,20.049,64.716,21.075,64.433,64.698,20.051,67.726,18.625,69.865,17.578,62.217,20.563,70.23,68.887,18.059,18.103
2023-06-05 15:30:00,60.863,23.078,58.188,22.12,20.549,62.871,21.075,65.018,60.399,21.553,64.073,19.626,68.703,18.579,62.217,20.062,69.04,68.887,18.559,19.104
2023-06-05 16:00:00,55.391,24.578,62.389,20.619,19.048,66.546,22.075,63.258,67.115,19.049,63.459,19.626,65.185,18.579,63.408,20.062,67.843,67.085,19.06,19.104
2023-06-05 16:30:00,66.781,20.076,62.389,20.118,19.548,65.328,21.575,62.076,65.305,20.051,65.906,19.626,69.285,18.579,66.363,19.562,70.23,71.269,18.059,18.603
2023-06-05 17:00:00,64.434,21.077,67.673,19.617,18.548,69.561,21.075,60.887,65.91,19.55,65.297,19.126,68.12,18.579,66.95,19.562,70.23,69.485,18.559,18.603
2023-06-05 17:30:00,69.1,20.576,69.405,19.617,18.548,70.158,22.075,63.258,70.096,19.049,66.514,19.126,70.444,18.078,67.536,19.562,72.587,71.269,18.059,18.103
2023-06-05 18:00:00,71.392,19.576,73.39,18.115,17.547,74.873,20.574,65.018,74.771,18.048,65.297,20.627,71.598,18.579,68.703,19.062,74.337,72.451,18.059,18.103
2023-06-05 18:30:00,74.779,18.074,73.953,17.615,17.547,74.873,20.574,66.184,73.613,17.547,69.531,18.625,72.746,18.078,71.021,18.561,78.357,76.54,17.057,17.101
2023-06-05 19:00:00,75.338,18.575,70.552,18.616,18.047,71.94,23.076,58.49,71.863,18.549,69.531,18.625,73.889,17.578,68.703,18.561,77.788,77.118,17.057,17.101
2023-06-05 19:30:00,67.944,19.075,62.389,18.115,18.047,62.871,19.573,59.692,66.513,18.048,65.297,19.126,72.746,17.578,60.42,18.061,76.645,74.797,17.558,17.602
2023-06-05 20:00:00,65.024,18.575,63.574,16.613,17.046,63.488,17.571,67.342,70.096,16.044,59.115,18.125,61.021,17.578,64.594,17.06,74.337,72.451,17.558,17.101
2023-06-05 20:30:00,69.676,16.573,75.632,15.11,15.044,78.335,15.068,75.264,77.066,15.041,61.606,17.123,69.285,16.076,67.536,16.559,67.242,67.687,16.556,16.6
2023-06-05 21:00:00,78.653,15.071,71.692,14.609,14.042,77.763,14.066,78.559,81.012,13.036,68.931,15.621,69.865,15.575,70.444,15.558,78.924,76.54,15.053,15.097
2023-06-05 21:30:00,82.443,13.568,73.953,13.607,13.041,80.042,13.065,80.183,83.228,12.534,71.322,15.121,75.027,14.574,70.444,15.057,77.217,75.379,14.552,14.095
2023-06-05 22:00:00,84.042,12.567,83.276,11.601,11.539,85.066,13.065,80.722,86.497,11.531,71.322,14.62,78.409,13.572,75.027,14.055,78.357,77.118,13.55,13.594
2023-06-05 22:30:00,88.23,11.565,88.023,10.599,10.537,88.873,11.562,86.012,89.701,10.528,73.688,13.618,81.19,13.071,74.459,14.055,81.175,83.376,12.547,12.592
2023-06-05 23:00:00,91.3,10.563,90.603,9.595,9.535,90.478,11.562,85.49,92.321,9.524,76.03,13.117,82.293,12.57,78.968,12.553,85.59,86.159,11.545,11.088
2023-06-05 23:30:00,94.308,10.062,93.647,8.592,9.034,92.593,11.061,88.081,93.872,9.022,78.921,12.616,84.484,11.067,83.391,11.551,88.292,86.159,11.043,10.085
2023-06-06 00:00:00,95.297,9.561,95.643,8.592,8.533,94.679,9.557,91.637,96.421,8.018,84.026,11.113,88.265,10.065,85.571,11.05,89.36,88.905,10.04,10.085
2023-06-06 00:30:00,97.739,8.558,97.614,7.589,8.032,95.712,9.056,95.111,97.428,7.516,86.808,10.111,89.866,9.063,89.334,10.048,91.475,89.992,9.539,9.082
2023-06-06 01:00:00,98.223,8.057,99.075,7.087,7.531,97.247,8.053,97.06,98.925,7.014,90.636,9.61,90.927,8.061,91.982,9.547,93.042,91.612,9.037,8.581
2023-06-06 01:30:00,100.139,7.556,100.042,6.585,7.03,96.737,8.053,96.089,98.427,6.512,91.715,9.109,93.032,7.559,93.555,9.046,93.561,92.685,8.535,8.079
2023-06-06 02:00:00,100.614,7.055,101.001,6.083,6.528,98.766,9.056,95.111,100.405,6.512,91.715,8.607,93.555,6.557,94.076,8.544,94.079,94.282,8.034,7.577
2023-06-06 02:30:00,101.087,7.055,101.479,6.083,6.528,99.269,7.051,97.543,100.405,6.01,93.856,8.106,95.115,6.055,95.115,7.542,95.107,95.339,8.034,7.075
2023-06-06 03:00:00,101.559,6.553,102.429,5.079,6.027,100.269,7.552,98.503,100.405,5.507,94.917,7.605,96.149,6.055,98.201,8.043,96.129,96.39,7.532,7.075
2023-06-06 03:30:00,102.029,6.052,103.841,5.079,5.526,100.269,7.051,99.458,100.405,5.005,94.917,7.103,93.555,5.554,93.555,7.542,96.637,97.435,7.03,6.574
2023-06-06 04:00:00,102.029,5.551,103.372,4.577,5.025,99.77,6.048,101.346,100.895,4.502,95.445,6.602,96.149,4.551,97.178,6.539,96.637,96.913,7.03,6.072
2023-06-06 04:30:00,102.029,5.551,103.372,4.577,5.025,100.767,6.048,102.28,101.383,4.502,98.062,6.602,95.633,5.052,96.664,6.539,97.648,96.39,6.528,6.072
2023-06-06 05:00:00,103.428,5.049,104.309,4.075,4.524,101.263,5.547,102.744,101.87,4.502,95.971,6.1,96.149,4.049,97.69,6.038,97.144,98.474,6.026,5.57
2023-06-06 05:30:00,103.428,4.548,103.372,4.577,5.025,101.757,6.549,103.207,103.318,4.502,99.097,5.599,99.219,4.551,101.238,6.539,97.648,98.474,6.026,5.57
2023-06-06 06:00:00,104.811,5.551,104.309,6.585,7.03,102.249,7.051,101.346,102.354,6.512,98.062,6.1,97.69,4.049,98.71,6.539,99.649,98.991,6.026,5.57
2023-06-06 06:30:00,103.891,7.055,102.901,7.589,8.032,100.269,8.555,100.405,100.895,8.018,99.097,6.1,99.726,5.052,100.231,7.542,100.639,99.507,7.532,7.075
2023-06-06 07:00:00,103.891,8.057,102.429,8.592,9.034,98.766,9.557,98.024,97.929,9.022,98.062,7.605,99.219,6.557,99.219,8.544,99.649,97.435,8.034,8.079
2023-06-06 07:30:00,101.559,9.059,100.042,9.595,9.535,96.225,10.559,95.601,97.428,9.524,96.496,8.607,95.115,7.559,97.69,9.547,97.648,97.955,9.037,9.082
2023-06-06 08:00:00,98.223,9.561,97.614,9.595,10.036,95.196,11.061,93.136,97.428,10.026,95.445,9.61,96.149,8.562,96.664,10.048,97.144,96.39,9.037,9.584
2023-06-06 08:30:00,99.184,10.062,93.647,10.097,10.537,93.64,11.061,96.089,95.915,10.528,94.387,10.111,95.115,9.063,94.596,10.549,97.144,96.39,9.539,9.584
2023-06-06 09:00:00,95.297,10.563,91.624,10.599,10.537,91.539,11.562,91.637,91.801,10.528,92.789,10.612,94.076,10.065,91.982,11.05,95.619,94.282,10.04,10.085
2023-06-06 09:30:00,92.309,11.064,88.023,11.1,11.539,88.334,12.564,88.081,90.229,11.531,89.55,11.113,90.927,10.566,89.334,11.551,93.042,93.219,10.04,10.085
2023-06-06 10:00:00,89.26,12.066,82.74,11.601,12.039,82.292,13.565,79.102,83.228,12.534,87.359,11.614,89.334,10.566,83.391,12.052,91.999,91.074,11.043,10.587
2023-06-06 10:30:00,83.511,13.067,75.074,13.105,13.542,73.119,18.572,63.258,74.771,13.537,82.339,12.115,85.571,11.067,75.027,14.055,87.755,86.159,11.545,11.589
2023-06-06 11:00:00,77.003,13.568,67.673,14.108,13.542,70.754,20.074,56.066,67.115,15.542,74.276,13.618,76.16,13.071,64.594,16.058,78.924,77.694,12.547,13.093
2023-06-06 11:30:00,71.392,15.071,68.252,14.609,14.042,70.158,20.574,55.455,67.115,15.041,70.13,14.62,71.598,14.073,62.217,16.058,73.756,73.627,13.049,13.594
2023-06-06 12:00:00,72.528,14.57,63.574,17.114,16.045,65.938,20.074,57.281,61.018,17.547,67.121,15.121,69.285,13.572,66.363,16.058,71.412,72.451,13.55,14.095
2023-06-06 12:30:00,65.611,17.073,63.574,16.112,17.046,61.008,21.075,56.674,62.252,16.545,67.726,15.621,67.536,14.574,64.002,16.559,69.04,68.887,15.053,15.598
2023-06-06 13:00:00,67.944,17.073,59.998,17.114,19.048,54.044,22.575,51.759,57.274,18.048,64.686,16.122,66.95,14.574,60.42,17.06,64.82,65.875,15.554,16.099
2023-06-06 13:30:00,60.863,18.074,57.582,17.615,18.047,54.044,22.075,51.137,57.274,18.549,63.459,16.122,67.536,15.075,61.021,17.06,63.599,65.269,16.055,16.6
2023-06-06 14:00:00,54.774,19.075,54.525,18.616,19.048,52.107,23.576,49.261,56.011,18.549,60.986,17.123,64.002,15.575,58.006,18.061,60.513,60.978,16.556,17.101
2023-06-06 14:30:00,54.156,21.077,53.291,19.117,18.548,53.4,24.076,46.736,54.104,19.049,60.986,17.123,62.217,16.076,56.181,18.561,59.266,59.738,17.558,17.602
2023-06-06 15:00:00,49.781,21.577,52.051,19.617,18.548,52.107,24.576,46.736,52.18,19.049,58.488,17.123,59.819,17.077,56.791,18.561,56.118,56.612,18.059,18.103
2023-06-06 15:30:00,44.678,23.578,58.793,19.617,19.048,58.501,23.576,48.002,56.011,19.55,58.488,17.624,59.216,17.077,59.216,18.061,57.383,54.084,18.559,18.103
2023-06-06 16:00:00,52.915,22.578,50.178,20.619,19.048,52.754,22.075,56.674,50.241,20.051,58.488,17.624,63.408,17.077,64.002,18.061,63.599,62.826,17.558,17.602
2023-06-06 16:30:00,46.604,23.078,58.793,19.617,18.548,59.13,21.075,53.614,56.011,19.55,61.606,18.125,62.813,17.077,66.363,17.06,56.752,56.612,18.059,17.602
2023-06-06 17:00:00,54.156,20.576,58.793,19.117,18.047,62.252,22.075,49.261,62.252,18.048,61.606,17.123,64.002,16.577,60.42,17.56,63.599,64.05,17.558,17.602
2023-06-06 17:30:00,63.251,18.074,53.909,19.617,18.548,57.869,23.076,47.369,59.154,18.549,57.859,18.125,64.002,17.077,58.006,17.06,67.242,64.66,17.057,17.101
2023-06-06 18:00:00,57.84,19.075,53.909,18.616,17.547,55.965,23.076,46.736,56.011,18.048,55.33,18.625,64.002,16.577,58.612,16.559,66.035,61.595,17.558,16.6
2023-06-06 18:30:00,52.915,19.576,63.574,16.613,17.046,63.488,21.575,48.632,62.252,17.046,54.694,18.125,59.216,16.577,59.216,16.559,63.599,58.492,17.057,16.099
2023-06-06 19:00:00,56.006,19.075,62.389,16.112,16.546,59.758,20.074,53.614,62.252,16.545,53.417,18.625,56.181,16.577,64.594,16.058,70.23,66.481,16.556,16.099
2023-06-06 19:30:00,59.659,17.574,69.979,15.11,15.544,67.153,17.571,61.482,70.096,15.542,59.115,17.624,60.42,16.076,73.318,15.057,65.429,59.738,16.055,15.598
2023-06-06 20:00:00,71.392,15.571,75.632,13.607,14.042,76.612,15.068,71.344,74.771,14.039,68.931,15.621,73.889,14.574,73.889,14.556,75.495,68.288,15.554,14.596
2023-06-06 20:30:00,76.45,14.069,73.39,13.105,14.042,74.29,14.066,73.034,77.066,13.036,70.13,14.62,72.173,14.073,73.889,14.055,78.357,76.54,14.552,14.095
2023-06-06 21:00:00,78.105,13.067,80.582,12.103,12.039,82.292,13.065,78.014,80.454,12.033,70.727,14.119,73.318,13.572,77.287,12.553,74.337,75.379,13.55,13.594
2023-06-06 21:30:00,82.443,12.567,89.06,10.097,10.537,88.334,11.562,83.388,87.035,10.528,76.03,12.616,79.525,12.069,77.849,12.553,82.844,82.252,12.547,12.592
2023-06-06 22:00:00,90.792,10.563,85.402,10.097,9.535,88.873,10.058,89.105,90.229,9.524,78.346,12.115,82.293,11.569,80.082,11.551,86.134,85.05,11.043,11.088
2023-06-06 22:30:00,92.811,9.059,87.502,9.094,8.533,91.539,9.557,90.629,93.357,8.52,80.637,11.113,84.484,10.566,81.19,11.05,85.044,85.05,10.542,10.587
2023-06-06 23:00:00,95.297,9.059,88.023,9.094,9.034,91.539,8.555,91.134,93.357,8.018,81.206,10.612,86.112,10.065,85.571,10.048,87.217,85.606,10.04,10.085
2023-06-06 23:30:00,95.789,8.057,94.148,7.589,8.032,93.64,8.053,92.638,96.421,7.516,82.903,10.612,88.265,8.562,87.729,9.547,89.36,87.262,9.539,9.082
2023-06-07 00:00:00,97.739,7.556,89.06,8.592,9.034,89.945,9.056,92.138,96.925,8.018,86.808,9.61,89.866,7.559,86.653,9.547,89.36,85.606,9.539,9.082
2023-06-07 00:30:00,93.811,8.558,90.603,8.09,8.032,92.067,8.555,93.632,93.872,8.018,87.359,9.109,92.508,6.557,88.265,9.547,88.827,87.262,9.539,9.082
2023-06-07 01:00:00,92.309,8.057,93.143,7.589,7.531,94.16,8.053,94.127,95.407,7.516,91.176,8.106,95.115,7.058,89.866,8.544,89.36,90.534,8.535,9.082
2023-06-07 01:30:00,94.803,8.057,93.143,7.589,8.032,94.16,7.552,95.601,96.421,7.516,92.789,8.106,92.508,6.557,90.397,9.046,91.475,93.751,8.535,8.581
2023-06-07 02:00:00,96.279,8.057,94.648,7.589,7.531,94.679,7.552,96.089,96.421,7.516,93.323,8.607,94.076,6.557,90.397,9.046,92.522,92.149,8.535,8.581
2023-06-07 02:30:00,96.767,7.556,94.148,7.589,7.531,94.679,7.552,98.503,97.428,7.516,91.176,8.607,96.664,7.058,91.455,8.544,93.042,92.149,8.535,8.581
2023-06-07 03:00:00,97.254,8.057,92.639,8.09,8.032,95.196,8.053,96.575,97.428,7.516,91.715,8.607,96.664,7.058,91.455,9.046,93.042,92.149,8.535,8.581
2023-06-07 03:30:00,95.789,8.057,91.114,8.09,8.533,92.067,9.056,93.136,96.925,7.516,91.176,8.607,95.115,7.559,90.397,9.046,93.042,91.612,8.535,8.581
2023-06-07 04:00:00,93.811,8.558,90.603,8.09,8.032,92.067,9.056,91.637,94.386,7.516,89.55,8.607,94.596,8.061,88.265,9.046,91.999,91.612,8.535,8.581
2023-06-07 04:30:00,95.297,8.057,90.603,8.09,8.533,91.009,9.056,91.637,93.357,8.018,88.458,9.109,91.455,8.562,87.192,9.046,91.999,91.074,8.535,8.581
2023-06-07 05:00:00,92.309,8.558,90.603,8.09,8.533,90.478,9.056,92.638,92.321,8.52,87.359,9.109,89.334,8.562,88.265,9.046,91.999,89.992,8.535,8.581
2023-06-07 05:30:00,91.3,9.059,88.023,8.09,8.533,87.794,9.056,91.134,89.171,8.52,87.909,9.109,89.334,8.562,86.653,9.046,91.999,89.992,8.535,8.581
2023-06-07 06:00:00,89.773,9.059,85.929,8.592,9.034,85.615,9.557,87.049,87.572,9.022,86.808,9.109,87.192,8.562,84.484,9.547,89.36,88.905,8.535,8.581
2023-06-07 06:30:00,87.713,9.059,86.455,8.592,9.034,86.162,10.058,85.49,87.035,8.52,84.586,9.109,86.112,9.063,85.571,9.547,86.676,87.811,8.535,9.082
2023-06-07 07:00:00,88.23,9.059,85.402,9.094,9.535,85.066,10.559,82.858,87.035,9.524,85.7,9.109,85.028,9.063,84.484,9.547,87.755,87.811,8.535,9.082
2023-06-07 07:30:00,86.15,10.062,83.276,9.595,9.535,83.407,11.562,81.258,84.87,10.026,84.586,9.61,85.571,9.063,82.843,10.048,87.217,86.711,9.037,9.082
2023-06-07 08:00:00,85.625,10.563,81.665,10.097,10.537,81.171,11.562,80.722,82.123,10.528,82.339,10.111,83.938,9.564,82.843,10.549,85.044,85.05,9.539,9.584
2023-06-07 08:30:00,81.369,11.064,75.632,11.601,12.039,75.455,15.068,69.639,71.275,12.534,81.206,10.612,81.19,10.065,73.889,12.553,83.397,83.935,9.539,10.085
2023-06-07 09:00:00,75.338,13.067,65.926,14.108,12.54,69.561,14.567,67.919,70.096,12.534,75.447,12.115,76.724,11.067,72.746,12.052,80.053,79.415,11.043,11.589
2023-06-07 09:30:00,70.822,13.067,75.632,11.601,11.038,76.034,14.567,66.764,77.635,11.531,74.862,12.115,75.594,11.067,71.021,13.054,73.172,74.797,11.545,12.592
2023-06-07 10:00:00,76.45,12.567,71.123,12.604,12.54,73.119,17.071,63.846,74.193,12.534,71.916,12.115,72.746,11.569,71.021,13.555,77.788,78.269,10.542,11.589
2023-06-07 10:30:00,74.779,13.067,67.673,14.108,13.542,70.754,17.071,62.668,68.313,14.039,72.508,12.616,74.459,12.069,65.185,14.055,72.587,74.797,12.046,12.592
2023-06-07 11:00:00,69.1,15.071,66.51,14.108,13.542,67.153,18.072,57.281,63.478,15.041,69.531,13.618,72.746,12.069,64.002,15.057,71.412,71.269,13.049,13.594
2023-06-07 11:30:00,67.944,15.071,59.998,15.11,14.042,65.328,20.574,53.614,59.154,16.044,66.514,13.618,68.703,13.071,60.42,16.058,69.04,69.485,13.55,14.095
2023-06-07 12:00:00,63.843,16.072,59.396,16.613,15.544,61.008,20.074,52.379,56.643,17.046,64.686,14.62,68.12,13.572,58.612,16.058,64.82,65.269,14.051,14.596
2023-06-07 12:30:00,60.863,17.073,59.998,17.114,17.046,55.326,19.573,54.23,54.741,17.547,64.686,14.62,64.594,14.073,59.819,16.058,62.37,65.269,15.053,15.598
2023-06-07 13:00:00,59.659,17.073,55.753,18.115,18.047,52.754,22.075,51.137,54.741,18.048,62.225,15.621,65.775,14.574,58.006,16.559,60.513,64.05,15.554,16.099
2023-06-07 13:30:00,59.054,18.074,59.998,16.613,17.547,55.326,22.075,49.888,56.011,18.048,59.115,16.623,62.813,15.075,59.216,17.56,59.891,59.738,16.055,17.101
2023-06-07 14:00:00,56.619,18.575,57.582,17.114,17.547,54.686,23.576,50.513,54.104,18.048,59.74,16.623,62.813,15.075,58.006,17.56,58.013,59.738,16.556,17.101
2023-06-07 14:30:00,58.448,19.075,53.291,18.616,18.047,53.4,22.575,49.261,53.465,19.049,59.115,17.123,61.62,16.076,55.57,18.061,58.64,57.867,17.057,17.101
2023-06-07 15:00:00,51.666,21.577,55.753,19.117,18.548,55.965,24.076,43.542,52.823,19.55,58.488,17.123,61.021,16.076,56.181,18.061,58.64,57.24,17.057,17.101
2023-06-07 15:30:00,47.88,22.077,52.672,19.117,17.547,54.686,23.576,47.369,55.377,18.549,55.965,17.624,58.612,16.577,58.612,17.56,58.013,57.867,17.558,17.101
2023-06-07 16:00:00,49.149,22.077,49.551,20.619,18.548,51.457,23.076,50.513,52.18,19.049,57.859,17.123,60.42,16.577,57.399,17.56,55.483,57.24,17.558,17.602
2023-06-07 16:30:00,42.736,23.578,51.428,19.117,18.548,51.457,23.076,46.736,50.889,19.049,57.859,17.624,61.021,16.577,57.399,17.06,57.383,55.351,17.558,18.103
2023-06-07 17:00:00,47.88,21.077,50.178,19.617,18.047,55.326,23.576,46.1,51.536,19.55,55.33,17.624,58.612,16.076,59.819,17.06,57.383,55.982,17.057,17.101
2023-06-07 17:30:00,50.411,20.576,54.525,18.115,17.547,54.686,21.575,50.513,56.011,18.048,55.965,17.624,59.819,16.577,61.021,17.06,60.513,58.492,17.057,16.6
2023-06-07 18:00:00,56.006,18.575,54.525,17.615,17.046,55.965,21.575,51.759,57.274,17.547,55.965,18.625,60.42,16.577,61.62,16.058,61.134,58.492,16.556,16.099
2023-06-07 18:30:00,56.619,18.575,62.389,16.112,16.045,59.758,20.074,52.998,61.636,16.545,57.229,17.123,59.819,16.076,63.408,15.558,61.753,59.116,16.556,16.099
2023-06-07 19:00:00,60.262,17.574,65.34,14.609,15.544,62.871,20.074,53.614,64.698,15.542,57.859,17.123,62.813,15.575,65.775,15.057,65.429,61.595,16.055,15.598
2023-06-07 19:30:00,62.06,16.573,67.673,14.108,14.543,65.328,17.071,60.887,68.909,14.54,61.606,16.122,64.002,15.075,67.536,14.556,67.843,62.826,15.053,14.596
2023-06-07 20:00:00,70.822,14.57,69.405,13.607,14.042,67.757,14.066,70.209,71.275,13.537,65.297,14.62,67.536,14.574,70.444,14.055,69.636,66.481,14.552,14.095
2023-06-07 20:30:00,71.961,13.568,72.26,12.604,13.041,69.561,13.065,74.709,75.922,12.534,67.726,14.119,68.12,14.073,72.173,13.555,70.822,67.687,14.051,13.594
2023-06-07 21:00:00,77.003,13.067,73.39,12.103,12.54,72.53,12.564,76.919,76.495,12.033,70.13,13.618,71.598,13.071,73.318,13.054,73.172,71.861,13.049,13.093
2023-06-07 21:30:00,77.555,12.567,76.744,11.601,11.539,76.034,12.063,78.014,79.332,11.531,72.508,13.117,73.318,12.57,75.594,12.553,74.337,73.627,12.547,12.592
2023-06-07 22:00:00,79.745,11.565,78.947,11.1,11.539,77.188,11.562,79.644,80.454,10.528,73.099,12.115,74.459,12.069,77.287,11.551,78.924,77.694,11.545,12.091
2023-06-07 22:30:00,80.829,11.064,80.039,10.599,11.038,78.906,11.061,81.793,82.676,10.528,75.447,11.614,75.594,11.569,81.19,11.05,80.053,79.415,11.043,11.589
2023-06-07 23:00:00,82.978,10.563,83.81,9.595,10.537,80.607,10.559,83.388,84.324,10.026,76.611,11.614,80.637,11.067,80.637,11.05,80.615,79.985,10.542,11.088
2023-06-07 23:30:00,86.15,10.062,82.203,9.595,10.537,80.042,10.559,82.858,84.87,9.524,77.191,11.113,80.082,10.566,80.637,10.549,82.289,82.252,10.542,10.587
2023-06-08 00:00:00,84.571,10.062,84.873,9.094,9.535,83.962,10.058,83.388,85.414,9.524,77.191,11.113,77.849,10.566,81.742,10.048,82.289,81.687,10.04,10.587
2023-06-08 00:30:00,86.672,9.561,86.455,8.592,9.034,85.066,8.555,87.566,86.497,9.022,79.494,10.111,80.637,10.065,83.938,9.547,85.59,85.05,9.539,9.584
2023-06-08 01:00:00,88.23,9.059,89.06,8.09,8.533,87.794,8.555,90.629,89.171,8.018,81.773,9.61,83.938,9.564,86.653,9.046,86.676,86.159,9.037,9.082
2023-06-08 01:30:00,90.283,8.558,87.502,8.09,8.533,87.794,8.053,90.629,88.64,8.018,84.586,9.109,85.028,9.063,86.653,9.046,89.36,88.359,8.535,8.581
2023-06-08 02:00:00,90.792,8.057,88.542,8.09,8.032,87.252,7.552,93.632,87.572,8.018,85.7,8.607,85.571,8.562,86.112,8.544,88.292,87.262,8.535,8.581
2023-06-08 02:30:00,90.792,8.057,87.502,7.589,8.032,88.334,7.552,91.134,89.171,7.516,85.7,8.607,86.653,8.562,86.112,8.544,88.827,87.811,8.034,8.581
2023-06-08 03:00:00,89.26,8.057,88.023,7.589,8.032,87.252,7.051,93.632,88.64,7.516,85.7,8.607,85.028,8.562,86.112,8.544,88.292,88.905,8.034,8.079
2023-06-08 03:30:00,90.283,8.057,88.542,7.589,7.531,88.334,8.555,86.531,89.171,7.516,86.255,8.106,85.028,8.562,86.653,8.043,89.36,88.359,8.034,8.079
2023-06-08 04:00:00,90.283,7.556,87.502,7.589,7.531,86.708,8.555,83.388,88.64,7.516,83.465,8.607,85.028,8.061,86.112,8.043,88.827,87.811,7.532,8.079
2023-06-08 04:30:00,89.26,7.556,86.455,7.589,7.531,86.162,8.555,84.967,87.572,7.516,82.339,8.106,86.112,8.061,82.293,8.544,88.292,87.262,7.532,8.079
