,regen3,regen3,regen6,regen6,norway,norway,regen1,regen1,regen7,regen7,regen5,regen5,cat_bield,cat_bield,regen4,regen4,great_wood,great_wood,regen2,regen2
,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity
2024-07-25 03:30:00,15.105,124.33,14.62,103.681,15.097,103.082,15.071,106.18,15.068,102.28,14.108,101.954,14.543,110.342,14.552,104.079,15.057,103.733,14.54,101.383
2024-07-25 04:00:00,15.105,124.33,14.62,103.681,15.097,104.526,14.57,105.725,15.068,103.207,14.108,102.429,14.543,110.342,14.552,104.079,15.057,104.228,14.54,102.354
2024-07-25 04:30:00,15.105,122.58,14.62,103.681,15.097,104.046,14.57,106.18,15.068,102.744,14.108,102.429,14.543,109.88,14.552,104.079,14.556,104.228,14.54,101.87
2024-07-25 05:00:00,14.604,121.696,14.62,104.182,14.596,104.046,14.57,106.632,14.567,102.744,14.108,101.954,14.543,109.88,14.552,103.577,14.556,104.228,14.039,102.354
2024-07-25 05:30:00,14.604,121.252,14.119,103.681,14.596,104.526,14.57,106.632,14.567,102.744,14.108,102.901,14.042,111.26,14.051,103.577,14.556,104.228,14.039,103.318
2024-07-25 06:00:00,14.604,121.252,14.119,104.182,14.596,104.526,14.57,106.632,14.567,102.744,13.607,102.429,14.042,110.342,14.051,104.079,14.556,103.733,14.039,102.354
2024-07-25 06:30:00,14.604,121.252,14.119,104.182,14.596,104.526,14.57,106.632,14.567,102.744,14.108,102.901,14.042,109.417,14.051,104.079,14.556,104.228,14.039,102.837
2024-07-25 07:00:00,14.604,121.252,14.119,104.182,14.596,104.526,14.57,106.632,14.567,102.744,14.108,102.429,14.042,110.342,14.051,104.58,14.556,104.228,14.039,102.837
2024-07-25 07:30:00,14.604,124.33,14.119,104.682,14.596,104.526,14.57,106.632,14.567,102.744,14.108,102.429,14.042,110.342,14.051,104.079,14.556,104.228,14.039,102.837
2024-07-25 08:00:00,14.604,124.33,14.119,103.681,14.596,104.046,14.57,106.632,14.567,103.207,14.108,102.901,14.543,110.342,14.051,103.577,14.556,104.721,14.54,102.354
2024-07-25 08:30:00,14.604,124.33,14.119,104.182,14.596,105.004,14.57,107.083,15.068,102.744,14.108,101.954,14.543,110.342,14.051,104.079,14.556,104.228,14.54,102.354
2024-07-25 09:00:00,15.105,124.33,14.119,104.182,14.596,104.526,15.071,106.632,15.068,102.744,14.108,101.954,14.543,110.802,14.051,104.58,14.556,104.721,14.54,101.87
2024-07-25 09:30:00,15.105,124.33,14.119,104.682,14.596,105.004,15.071,106.18,15.068,102.744,14.108,102.429,14.543,110.342,14.552,103.074,14.556,104.228,14.54,103.318
2024-07-25 10:00:00,15.105,124.33,14.62,104.182,14.596,105.004,15.071,106.632,15.068,102.744,14.108,102.901,14.543,110.342,14.552,104.58,14.556,104.228,14.54,100.405
2024-07-25 10:30:00,14.604,124.33,14.119,104.182,14.596,104.526,15.071,101.087,15.068,101.814,14.108,102.901,15.044,109.88,14.552,106.072,14.556,103.733,15.041,99.42
2024-07-25 11:00:00,14.604,123.019,14.119,103.681,14.596,103.565,15.071,101.087,14.567,101.814,14.108,101.954,15.044,111.26,14.051,104.079,14.556,103.733,14.54,99.913
2024-07-25 11:30:00,15.105,124.33,14.119,103.178,14.596,103.082,15.071,99.663,15.068,102.28,14.108,101.479,15.544,110.802,14.051,104.58,14.556,103.237,15.041,99.42
2024-07-25 12:00:00,15.605,121.252,14.119,103.178,14.596,102.597,17.073,95.789,16.069,100.876,14.108,101.001,15.544,111.26,14.051,104.58,14.556,102.739,16.545,96.925
2024-07-25 12:30:00,16.106,122.58,14.62,101.15,15.097,101.131,16.573,94.803,16.069,100.405,15.11,99.559,17.046,107.072,15.053,103.577,15.558,101.238,16.044,96.421
2024-07-25 13:00:00,15.605,121.252,14.62,100.639,15.097,101.131,16.573,92.811,15.569,97.543,15.11,99.075,18.047,95.196,14.552,103.577,15.558,99.726,15.542,95.407
2024-07-25 13:30:00,16.106,118.103,14.62,100.127,15.097,97.144,17.073,88.23,15.569,96.575,14.609,95.147,18.047,91.539,14.552,103.577,15.558,97.69,16.545,92.84
2024-07-25 14:00:00,16.106,118.557,14.62,97.541,15.097,97.144,16.072,89.26,15.569,97.543,15.11,93.647,16.546,90.478,14.552,102.569,15.558,94.076,15.542,93.357
2024-07-25 14:30:00,15.605,119.911,14.62,98.58,15.097,99.152,15.571,92.811,15.068,98.024,14.609,93.647,17.547,89.41,14.552,102.062,15.558,94.076,15.041,93.357
2024-07-25 15:00:00,16.106,114.417,14.119,99.097,14.596,98.652,17.073,88.23,16.069,96.575,14.609,95.147,16.045,95.712,14.051,101.554,15.057,98.201,16.545,89.701
2024-07-25 15:30:00,16.106,114.882,15.121,98.062,15.097,97.648,16.573,88.23,15.569,96.089,15.11,94.148,17.547,86.162,14.552,101.045,15.558,94.596,16.044,91.279
2024-07-25 16:00:00,15.605,116.271,14.62,95.971,15.097,97.648,16.072,90.283,15.068,94.127,14.609,94.148,17.046,88.334,14.552,100.534,15.558,93.555,15.542,91.279
2024-07-25 16:30:00,15.605,118.103,14.119,97.541,14.596,98.151,15.571,91.805,15.068,98.024,14.609,94.648,16.546,92.067,14.051,100.021,15.057,96.149,15.041,92.84
2024-07-25 17:00:00,15.605,111.114,14.119,97.541,14.596,98.151,16.072,88.746,15.569,94.127,14.609,95.643,16.546,93.117,14.051,101.045,15.057,96.149,15.542,91.279
2024-07-25 17:30:00,15.605,115.347,14.62,96.496,14.596,97.648,16.072,89.773,15.569,94.127,14.609,93.647,15.544,92.067,14.552,100.534,15.057,95.633,15.542,92.84
2024-07-25 18:00:00,15.105,116.271,14.62,96.496,14.596,97.648,15.571,92.811,15.068,96.089,14.609,93.143,16.546,90.478,14.552,100.534,15.057,96.149,15.041,94.386
2024-07-25 18:30:00,15.105,113.01,14.119,98.062,14.596,97.648,15.571,90.792,15.068,97.06,14.609,95.643,16.045,94.16,14.051,101.045,15.057,97.178,15.041,93.357
2024-07-25 19:00:00,15.105,115.347,14.62,95.971,14.596,96.637,15.571,92.309,15.068,96.575,14.609,93.647,15.544,93.117,14.552,103.074,15.057,96.664,15.041,92.84
2024-07-25 19:30:00,15.105,117.19,14.119,98.062,14.596,98.151,14.57,94.803,14.567,97.543,14.108,94.648,15.544,92.067,14.051,100.534,15.057,95.633,14.54,95.915
2024-07-25 20:00:00,14.604,119.461,14.119,99.613,14.596,97.648,15.071,96.767,14.567,98.024,14.108,96.139,14.543,97.755,14.051,102.062,14.556,97.69,14.54,97.929
2024-07-25 20:30:00,14.604,120.807,14.119,99.613,14.596,99.649,14.069,97.739,14.066,98.981,14.108,98.59,14.543,99.77,14.051,101.554,14.556,99.726,14.039,97.428
2024-07-25 21:00:00,14.103,121.252,13.618,99.613,14.095,99.649,13.568,99.184,13.565,100.876,13.607,99.075,14.042,100.269,13.55,102.062,14.055,98.201,13.036,99.42
2024-07-25 21:30:00,13.602,121.252,13.117,100.127,13.594,100.639,13.067,102.029,13.565,99.932,13.105,99.075,13.041,103.228,13.049,101.554,14.055,99.726,13.036,99.913
2024-07-25 22:00:00,13.602,121.252,13.117,100.127,13.594,101.621,13.568,101.559,13.565,100.405,12.604,98.59,13.041,108.015,13.049,103.074,13.555,101.238,13.036,99.42
2024-07-25 22:30:00,14.103,124.33,13.117,100.639,13.594,101.621,14.069,102.497,14.066,100.405,13.105,99.075,13.041,106.598,13.049,103.577,13.555,101.238,13.537,99.913
2024-07-25 23:00:00,14.103,123.894,13.618,101.15,14.095,100.639,13.568,101.559,14.066,98.981,13.105,100.042,13.542,107.072,13.55,103.577,13.555,100.735,13.537,98.925
2024-07-25 23:30:00,13.602,121.252,13.117,99.613,14.095,101.131,13.067,102.029,13.065,99.932,13.105,100.042,13.542,104.683,13.049,102.062,14.055,101.238,12.534,100.405
2024-07-26 00:00:00,13.602,121.252,12.616,101.15,13.093,98.652,13.568,101.559,13.565,100.876,12.604,101.001,13.041,105.164,12.547,103.074,13.555,98.71,13.036,100.895
2024-07-26 00:30:00,14.103,122.58,13.117,100.639,13.594,100.639,13.568,101.559,13.565,100.876,13.105,99.075,13.041,107.072,13.049,103.577,13.555,99.726,13.036,100.895
2024-07-26 01:00:00,14.103,122.139,13.117,100.639,13.594,100.639,13.568,102.029,13.565,100.876,13.105,100.042,13.041,107.544,13.049,104.079,13.555,100.231,13.036,100.895
2024-07-26 01:30:00,13.602,121.252,13.117,101.659,14.095,100.639,13.568,102.497,13.565,100.876,13.105,101.001,13.542,105.644,13.049,104.58,13.555,100.231,13.036,100.895
2024-07-26 02:00:00,13.602,121.252,13.117,101.15,13.594,99.649,13.568,101.559,13.565,99.932,13.105,100.522,13.542,102.249,13.049,104.58,13.555,99.219,13.036,99.913
2024-07-26 02:30:00,13.602,121.252,13.117,100.639,13.594,99.152,13.067,102.029,13.565,100.405,13.105,99.559,13.041,103.228,13.049,104.079,13.555,99.219,13.036,99.913
2024-07-26 03:00:00,13.602,120.807,13.117,101.15,13.594,100.145,13.067,102.963,13.565,100.405,12.604,100.522,12.54,106.598,13.049,103.577,13.555,98.201,13.036,99.913
2024-07-26 03:30:00,13.101,124.33,12.616,102.167,13.594,101.131,12.066,103.428,13.065,100.405,12.604,100.522,12.54,106.122,12.547,103.577,13.555,99.219,12.534,100.895
2024-07-26 04:00:00,13.101,124.33,12.616,100.127,13.093,99.649,12.567,104.811,13.065,100.876,12.103,101.001,12.039,107.544,12.547,103.577,13.054,99.219,12.534,100.405
2024-07-26 04:30:00,13.101,124.33,12.616,99.613,13.093,99.152,12.567,102.963,13.065,100.876,12.103,100.522,12.54,100.767,12.547,104.079,13.054,96.664,12.033,101.383
2024-07-26 05:00:00,13.101,124.33,12.616,102.673,13.093,101.131,12.567,102.963,12.564,99.932,12.103,100.522,12.54,104.199,12.046,103.577,13.054,98.71,12.033,100.405
2024-07-26 05:30:00,12.6,120.36,12.115,101.659,13.093,98.151,12.066,102.029,12.564,99.932,12.103,100.042,12.039,102.249,12.046,103.577,13.054,97.69,12.033,99.913
2024-07-26 06:00:00,12.6,121.252,12.115,100.127,12.592,98.151,12.066,101.559,12.063,99.458,11.601,100.042,12.039,102.249,12.046,103.577,12.553,98.71,11.531,98.427
2024-07-26 06:30:00,12.6,116.732,11.614,100.127,12.592,97.144,12.066,99.663,12.063,100.405,11.601,99.075,12.039,100.767,11.545,104.079,12.553,96.664,12.033,97.929
2024-07-26 07:00:00,12.6,118.557,11.614,100.127,12.592,97.144,12.567,99.184,12.564,100.876,11.601,99.559,12.54,98.766,11.545,103.074,12.553,97.178,12.033,97.428
2024-07-26 07:30:00,13.101,118.103,11.614,99.613,12.592,96.637,13.067,95.297,13.065,98.503,11.601,99.075,12.54,97.247,11.545,102.569,12.553,96.664,12.534,97.929
2024-07-26 08:00:00,13.602,113.949,12.115,98.58,12.592,98.151,13.568,93.811,13.065,97.543,12.103,98.59,13.542,94.679,12.046,102.569,12.553,96.149,13.036,94.897
2024-07-26 08:30:00,12.6,124.33,12.115,98.58,13.093,96.637,13.067,100.614,12.564,100.405,12.604,97.124,14.042,93.117,12.046,102.062,13.054,94.076,12.033,99.913
2024-07-26 09:00:00,13.101,124.33,12.115,102.167,12.592,99.649,13.568,96.767,12.564,99.932,12.103,101.001,13.041,98.262,12.046,104.58,12.553,97.178,12.534,98.427
2024-07-26 09:30:00,13.101,124.33,12.115,102.167,12.592,99.649,14.069,97.739,13.065,99.932,12.103,100.042,13.542,95.712,12.547,104.079,12.553,98.201,12.534,99.913
2024-07-26 10:00:00,14.103,117.19,12.616,100.639,12.592,100.639,14.57,91.805,13.065,98.024,12.604,99.559,13.542,97.247,13.049,105.079,12.553,100.231,13.036,95.407
2024-07-26 10:30:00,14.604,102.797,12.115,98.062,13.093,96.129,15.071,90.792,14.066,92.138,12.604,95.643,16.546,82.292,13.049,102.569,14.055,94.076,14.039,88.64
2024-07-26 11:00:00,14.604,106.273,12.616,95.971,13.594,94.594,18.074,76.45,15.569,90.123,13.105,91.114,17.547,78.906,13.049,101.045,14.556,90.397,16.044,86.497
2024-07-26 11:30:00,15.605,91.941,13.618,89.55,13.594,91.999,16.573,79.2,15.569,88.081,15.11,88.542,20.049,70.158,14.552,101.045,14.055,91.455,15.542,83.228
2024-07-26 12:00:00,16.607,84.898,14.119,86.255,14.095,88.827,16.573,79.2,16.069,84.442,15.11,84.873,18.047,76.612,15.053,95.339,14.556,88.265,15.542,79.332
2024-07-26 12:30:00,15.605,88.721,14.119,86.255,14.596,85.044,16.573,77.555,15.569,83.388,14.609,84.342,22.05,57.869,14.051,92.149,16.058,82.293,16.044,80.454
2024-07-26 13:00:00,16.106,90.874,14.119,87.909,14.596,83.397,17.073,78.653,16.069,85.49,15.11,82.74,17.547,74.29,15.053,91.612,14.556,85.571,16.044,79.894
2024-07-26 13:30:00,15.605,89.8,14.62,89.005,14.596,85.59,16.573,77.003,15.569,82.858,15.11,84.342,23.551,57.236,14.552,91.612,15.558,85.571,15.542,82.676
2024-07-26 14:00:00,15.105,95.109,14.62,89.005,14.596,86.676,16.072,81.907,15.068,86.531,14.609,85.402,20.049,67.153,14.552,90.534,15.057,87.729,15.542,83.228
2024-07-26 14:30:00,15.605,94.059,14.119,89.55,14.095,87.217,17.073,78.105,15.569,86.012,14.609,85.929,18.047,73.705,14.552,91.612,14.556,88.265,16.545,78.768
2024-07-26 15:00:00,16.607,89.262,15.121,86.255,14.596,88.292,18.074,76.45,17.071,82.326,15.11,84.873,18.548,68.961,14.552,90.534,15.558,86.653,17.547,78.202
2024-07-26 15:30:00,16.607,81.565,14.62,86.808,15.598,84.497,17.574,73.657,16.57,80.183,15.611,84.342,21.55,65.938,15.053,89.449,16.058,83.938,17.547,74.771
2024-07-26 16:00:00,16.607,84.898,15.121,83.465,15.598,83.948,18.575,69.676,17.071,78.559,15.11,81.665,22.55,58.501,15.053,88.359,16.559,81.742,18.549,68.909
2024-07-26 16:30:00,16.607,82.124,15.121,83.465,15.598,81.175,18.575,70.822,17.071,79.644,16.112,79.494,22.05,59.758,15.053,86.159,16.058,80.637,18.048,71.275
2024-07-26 17:00:00,16.106,83.793,15.621,82.339,15.598,83.397,18.074,70.822,17.571,78.014,15.611,79.494,23.05,55.965,15.053,87.262,16.559,82.843,17.547,70.096
2024-07-26 17:30:00,15.605,89.262,15.621,84.586,15.598,78.924,16.573,74.779,15.569,81.793,15.611,79.494,26.551,46.199,15.053,85.606,17.56,78.409,16.044,77.635
2024-07-26 18:00:00,14.604,94.059,14.62,85.143,15.097,83.948,16.072,77.003,15.068,84.442,14.609,82.203,19.548,65.938,14.552,89.992,15.558,83.391,15.041,79.332
2024-07-26 18:30:00,14.604,95.109,14.119,85.143,14.596,84.497,15.571,78.653,15.068,83.916,14.108,84.873,17.547,70.158,14.051,90.534,15.057,84.484,15.041,79.894
2024-07-26 19:00:00,14.103,99.761,13.618,84.586,14.596,84.497,15.071,83.511,15.068,85.49,14.108,84.342,20.549,-18.361,13.55,92.149,15.558,82.843,14.54,82.123
2024-07-26 19:30:00,13.101,105.287,13.618,85.143,14.095,87.755,13.568,87.713,14.066,88.594,13.607,87.502,18.548,67.153,13.55,92.685,14.055,89.334,13.036,89.171
2024-07-26 20:00:00,12.6,109.195,13.618,89.005,13.594,90.949,12.567,92.309,13.065,93.632,13.105,89.576,16.045,74.873,13.049,95.865,13.555,89.334,12.033,93.872
2024-07-26 20:30:00,12.6,111.114,12.616,92.253,12.592,94.594,11.565,96.279,12.063,98.024,12.103,94.148,12.54,92.067,12.046,98.474,13.054,93.555,11.531,96.925
2024-07-26 21:00:00,11.597,116.732,12.616,92.789,12.592,96.129,11.064,100.139,11.061,98.503,11.601,97.124,11.038,99.269,12.046,98.474,12.553,93.032,10.528,98.925
2024-07-26 21:30:00,11.597,120.807,11.614,97.02,11.589,98.652,11.064,102.029,11.061,99.932,10.599,99.075,10.036,103.714,11.043,99.507,11.551,97.178,10.528,100.895
2024-07-26 22:00:00,11.597,120.807,11.113,99.097,11.589,98.151,10.563,102.963,10.559,100.405,10.599,100.042,10.537,106.598,11.043,100.021,11.551,99.726,10.026,101.383
2024-07-26 22:30:00,11.597,121.252,10.612,99.613,11.088,99.152,10.062,104.352,10.559,101.346,10.097,100.522,10.036,108.015,11.043,102.062,11.05,100.735,10.026,101.87
2024-07-26 23:00:00,11.597,121.252,10.612,101.15,11.088,99.649,10.563,104.811,10.559,102.744,10.097,101.479,10.036,108.951,10.542,102.569,11.05,100.735,10.026,101.87
2024-07-26 23:30:00,11.597,121.252,10.612,101.659,11.088,99.649,10.563,105.269,11.061,101.346,10.097,101.479,10.036,109.417,11.043,103.577,11.05,101.238,10.528,101.87
2024-07-27 00:00:00,11.597,121.696,11.113,102.167,11.088,101.621,11.064,106.18,11.061,101.814,10.599,101.954,10.537,110.342,11.043,103.074,11.05,101.74,10.528,102.354
2024-07-27 00:30:00,11.597,124.33,11.614,101.659,11.088,101.131,11.565,106.18,11.562,102.28,10.599,101.954,11.038,110.802,11.545,103.074,11.05,101.238,11.029,102.354
2024-07-27 01:00:00,12.098,124.33,11.614,102.673,11.088,101.131,12.066,106.18,11.562,102.744,11.1,102.429,11.038,109.417,11.545,103.577,11.551,102.24,11.531,102.837
2024-07-27 01:30:00,12.6,121.252,12.115,101.659,11.589,101.131,12.066,106.18,12.063,102.744,11.601,102.901,11.539,108.484,12.046,103.074,11.551,102.24,12.033,102.354
2024-07-27 02:00:00,12.6,122.139,12.115,100.127,11.589,101.131,12.567,105.269,12.564,103.207,11.601,101.001,12.039,107.072,12.046,102.569,12.052,102.24,12.033,101.383
2024-07-27 02:30:00,13.101,124.33,12.115,102.167,12.091,101.131,12.567,105.269,12.564,102.28,11.601,102.429,12.039,109.417,12.046,102.569,12.553,101.238,12.033,102.354
2024-07-27 03:00:00,13.101,124.33,12.616,102.167,12.091,102.11,12.567,106.18,13.065,102.28,12.103,102.429,12.54,109.417,12.046,103.074,12.553,101.74,12.534,101.87
2024-07-27 03:30:00,13.101,124.33,12.616,103.178,12.592,104.046,13.067,104.811,13.065,103.207,12.103,101.954,12.54,109.417,12.547,104.079,12.553,102.739,12.534,102.837
2024-07-27 04:00:00,13.101,124.33,12.616,104.182,13.093,103.565,13.067,104.352,13.065,101.814,12.604,101.954,12.54,110.342,12.547,104.079,13.054,103.237,12.534,102.354
2024-07-27 04:30:00,13.101,123.894,12.616,103.178,13.093,103.082,13.067,106.632,13.065,102.28,12.604,101.954,12.54,110.342,12.547,104.079,13.054,103.733,12.534,102.354
2024-07-27 05:00:00,13.101,124.33,12.616,104.182,13.093,102.597,13.067,106.18,13.065,103.668,12.604,102.429,12.54,110.342,12.547,104.079,13.054,104.721,12.534,102.354
2024-07-27 05:30:00,12.6,124.33,12.616,103.681,13.093,103.565,12.567,105.725,12.564,102.28,12.103,102.429,12.54,110.342,12.547,104.079,13.054,103.237,12.033,102.354
2024-07-27 06:00:00,12.6,124.33,12.115,102.167,12.592,102.597,12.066,106.632,12.564,102.744,11.601,102.429,12.039,110.802,12.046,103.577,12.553,103.237,12.033,102.837
2024-07-27 06:30:00,12.6,124.33,12.115,103.681,12.592,103.082,12.567,105.725,12.564,102.744,11.601,102.429,12.039,110.802,12.046,104.079,12.553,103.733,12.033,102.837
2024-07-27 07:00:00,12.6,124.33,12.115,102.673,12.592,104.526,12.567,106.632,13.065,102.28,12.103,103.372,12.54,110.342,12.046,103.074,12.553,103.733,12.534,102.354
2024-07-27 07:30:00,12.6,124.33,12.115,102.673,12.592,104.046,12.567,106.632,13.065,103.668,12.103,102.901,12.039,110.802,12.046,104.58,12.553,104.721,12.534,102.837
2024-07-27 08:00:00,13.101,121.252,12.115,104.682,12.592,104.526,13.067,106.18,13.065,102.744,12.103,103.372,12.54,110.342,12.046,103.577,12.553,104.721,13.036,102.354
2024-07-27 08:30:00,14.103,124.33,12.616,104.182,12.592,104.526,14.57,105.725,14.066,101.814,12.604,102.901,13.542,110.342,12.547,104.58,13.054,103.733,14.039,100.895
2024-07-27 09:00:00,14.103,123.458,13.117,104.182,13.594,104.046,15.071,98.223,15.068,101.346,13.105,104.309,15.544,110.342,13.049,103.577,14.055,102.24,14.54,97.929
2024-07-27 09:30:00,14.103,124.33,13.618,104.182,14.095,104.526,14.069,102.497,14.066,101.814,13.607,102.429,15.044,108.951,13.55,104.58,14.055,101.238,14.039,99.42
2024-07-27 10:00:00,14.103,124.33,13.117,103.681,13.594,102.597,14.069,102.963,14.066,101.346,13.105,100.522,14.042,111.26,13.049,104.079,13.555,102.24,14.039,101.383
2024-07-27 10:30:00,14.103,124.33,13.117,104.182,13.594,103.565,14.57,102.029,14.567,102.744,13.105,101.954,14.543,109.88,13.55,104.079,14.055,102.739,14.039,97.929
2024-07-27 11:00:00,14.604,121.696,13.117,102.673,13.594,103.565,15.571,96.767,15.068,100.405,13.607,101.954,15.544,109.88,13.55,104.58,14.055,102.24,15.041,94.386
2024-07-27 11:30:00,14.604,121.252,13.618,102.167,13.594,103.082,16.573,90.283,15.068,98.503,13.607,100.042,18.047,94.679,13.55,104.079,15.057,98.71,15.041,92.321
2024-07-27 12:00:00,16.106,118.557,13.618,98.062,13.594,98.652,17.574,84.571,16.069,99.458,14.108,96.632,16.045,88.873,13.55,103.074,14.556,94.076,16.044,93.357
2024-07-27 12:30:00,15.605,98.223,14.62,100.127,14.095,96.637,16.573,81.907,15.569,97.543,15.11,92.132,19.048,78.335,14.552,102.062,15.558,92.508,16.044,85.414
2024-07-27 13:00:00,16.607,85.998,14.62,91.715,14.596,96.129,17.574,80.288,15.569,95.111,15.11,91.624,19.548,76.034,14.552,101.554,15.558,90.397,16.044,87.035
2024-07-27 13:30:00,18.109,86.546,14.62,90.094,14.095,97.648,18.575,76.45,17.071,86.012,15.611,85.402,23.551,64.103,14.552,98.991,16.058,88.265,17.046,81.569
2024-07-27 14:00:00,18.109,81.565,15.621,88.458,15.097,94.594,18.575,75.338,16.57,83.916,16.613,80.582,24.051,55.965,15.554,95.865,16.559,81.742,17.046,78.768
2024-07-27 14:30:00,18.109,81.565,15.621,81.773,15.598,86.676,18.575,73.094,17.571,83.916,16.112,83.81,23.05,60.384,15.554,93.751,17.06,82.843,18.549,70.686
2024-07-27 15:00:00,17.608,79.878,15.621,82.339,16.099,84.497,18.575,71.961,17.071,84.442,17.114,81.665,24.551,57.869,15.554,94.282,17.06,79.525,18.549,75.348
2024-07-27 15:30:00,17.608,84.898,16.122,84.026,16.099,80.053,18.575,71.392,17.571,81.258,16.613,80.582,21.049,59.758,15.554,91.612,17.06,80.082,19.55,66.513
2024-07-27 16:00:00,16.607,90.874,16.623,82.903,16.099,86.134,19.576,71.961,17.571,77.467,17.114,78.398,24.051,53.4,16.055,92.149,17.06,79.525,20.051,68.313
2024-07-27 16:30:00,16.106,91.941,16.122,80.637,15.598,86.676,19.075,72.528,17.571,77.467,16.613,81.124,21.55,60.384,15.554,88.359,16.058,83.391,19.049,69.503
2024-07-27 17:00:00,16.106,93.531,15.621,82.903,15.097,85.044,17.574,78.105,17.071,82.858,16.613,78.398,21.049,61.008,15.554,88.905,16.058,82.293,17.046,74.771
2024-07-27 17:30:00,15.605,93.003,15.621,86.255,15.598,86.134,17.574,78.105,16.57,81.793,16.112,82.74,20.049,68.961,15.554,93.219,16.559,84.484,16.545,78.202
2024-07-27 18:00:00,16.106,97.191,15.621,83.465,15.598,86.676,17.574,78.653,16.57,87.049,16.112,83.276,24.051,55.326,15.053,89.449,16.058,85.028,16.545,81.012
2024-07-27 18:30:00,15.605,97.708,15.621,87.359,15.598,90.949,16.072,80.829,16.069,88.081,15.611,86.455,19.548,67.757,15.053,94.811,17.56,81.19,16.044,81.569
2024-07-27 19:00:00,14.604,97.708,15.121,84.026,15.598,88.292,15.071,87.193,15.569,89.105,15.11,88.542,30.05,-35.113,14.552,92.685,17.06,78.968,15.041,85.414
2024-07-27 19:30:00,14.103,103.798,15.121,88.458,14.596,91.999,13.568,92.309,14.567,91.637,14.609,87.502,28.051,-22.482,14.051,95.865,16.559,83.391,14.039,92.321
2024-07-27 20:00:00,13.602,110.158,14.62,90.094,13.594,95.619,13.067,96.767,14.066,94.127,14.108,91.114,16.546,72.53,13.55,97.955,14.556,89.334,13.537,92.321
2024-07-27 20:30:00,13.101,112.065,13.618,92.253,13.093,97.144,12.066,98.704,13.065,96.089,13.105,93.143,14.042,88.873,13.55,100.021,14.055,92.508,12.033,96.421
2024-07-27 21:00:00,12.6,115.81,12.616,93.323,13.093,97.648,11.565,101.559,12.063,98.503,12.103,96.632,11.539,98.262,12.547,98.991,13.054,94.596,11.029,98.427
2024-07-27 21:30:00,11.597,118.103,12.616,97.02,12.091,99.152,11.064,103.428,11.061,100.405,11.601,98.59,11.038,106.122,12.046,100.534,12.052,97.69,10.528,100.895
2024-07-27 22:00:00,11.597,121.252,11.614,99.097,11.589,98.151,10.062,104.811,10.559,100.876,10.599,101.001,9.535,109.417,11.545,101.554,11.551,98.201,9.524,101.87
2024-07-27 22:30:00,11.096,121.252,10.612,100.639,11.088,100.145,10.062,105.269,9.557,101.346,9.595,101.001,9.034,109.88,10.542,102.062,11.551,100.735,9.524,101.87
2024-07-27 23:00:00,10.595,124.33,10.111,101.659,10.587,101.131,9.059,105.269,9.557,101.814,9.595,102.429,8.032,110.342,10.04,103.577,11.05,99.726,9.022,102.837
2024-07-27 23:30:00,10.595,124.33,10.111,101.15,9.584,100.639,8.558,106.18,9.056,101.814,9.094,101.954,8.533,110.802,9.539,103.577,10.549,101.74,8.018,102.837
2024-07-28 00:00:00,10.094,121.252,9.61,102.673,9.584,103.082,8.558,106.632,8.555,102.28,8.592,102.429,7.531,111.26,9.539,103.577,9.547,102.24,8.018,103.318
2024-07-28 00:30:00,10.094,121.696,9.109,102.673,9.082,103.082,8.057,107.98,8.555,104.128,8.09,102.429,7.531,111.26,9.037,102.569,9.547,102.739,8.018,103.797
2024-07-28 01:00:00,9.592,121.252,9.109,103.178,8.079,101.621,8.057,108.87,8.555,103.207,8.09,102.901,7.03,110.802,9.037,104.079,9.547,103.733,8.018,104.274
2024-07-28 01:30:00,9.592,121.252,9.109,103.178,8.079,102.597,8.057,107.98,8.053,103.668,8.09,103.372,7.531,111.26,9.037,105.079,9.046,102.739,7.516,104.274
2024-07-28 02:00:00,9.592,121.252,9.109,104.182,8.079,103.082,8.057,107.98,8.053,103.207,7.589,102.901,7.03,110.802,8.535,104.079,9.046,103.733,7.516,104.75
2024-07-28 02:30:00,9.091,121.252,9.109,103.681,8.079,103.565,8.057,107.98,8.053,103.668,7.589,103.841,7.03,111.26,9.037,105.576,9.046,103.733,7.516,104.274
2024-07-28 03:00:00,9.592,121.252,8.607,104.682,8.079,104.526,8.057,108.87,8.053,103.668,7.589,103.841,7.03,111.26,8.535,104.079,8.544,104.228,7.516,104.75
2024-07-28 03:30:00,9.091,121.252,8.607,104.682,7.577,105.48,8.057,108.426,8.053,103.668,7.589,103.841,7.03,111.717,9.037,104.58,9.046,104.228,7.516,104.75
2024-07-28 04:00:00,9.091,121.252,9.109,104.682,7.577,104.046,8.057,108.426,8.053,104.128,7.589,104.775,7.03,111.717,8.535,104.079,8.544,104.228,7.516,104.75
2024-07-28 04:30:00,9.592,122.139,9.109,104.182,7.075,105.004,8.558,108.87,8.053,103.668,7.589,104.309,7.03,111.26,8.535,105.079,8.544,104.228,8.018,104.75
2024-07-28 05:00:00,9.592,121.252,8.607,104.682,6.574,103.082,8.057,108.426,8.053,104.128,7.589,104.309,7.03,111.26,8.535,104.079,8.544,103.733,7.516,104.75
